area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm
"[179.1875 105.875   96.6875 139.375  158.3125 120.5625 104.5625 140.9375
 104.25   126.25   191.5    239.8125 205.625  144.9375 120.8125 116.5
 115.875  144.8125 125.5    107.4375 124.6875 147.9375 165.5625 138.25
 148.4375  98.8125 101.9375 112.9375 146.5    192.4375 162.375  119.4375
 156.1875 146.9375 178.5625 203.1875]",[1.74425375e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744253780.3668327,223,224,-8144594618283321666,-0.03353583623165033,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[211.     132.1875 133.625  113.25   131.5    168.0625 128.125  160.6875
 141.     163.875  110.75   205.25   119.125  116.3125 107.9375 108.125
  99.125  224.375  112.875  134.75   110.6875 137.875  172.375  138.1875
 119.      98.625  132.125  106.     148.6875 167.125  165.9375 175.4375
 151.375  142.5625 105.25   209.25  ]",[1.74425382e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744253847.3684664,224,225,-8144594618283321666,-0.012073557715334844,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[205.75   131.375  130.25   157.9375 152.875  170.4375 129.0625 154.1875
 133.25   124.6875 169.875  268.375  174.375  168.8125 159.625  101.25
 103.9375 162.375  129.9375  88.3125 107.625  128.8125 163.625  106.875
 139.8125 100.875  167.4375 137.1875 159.75   151.9375 159.3125 132.125
 192.625  130.375  156.1875 216.    ]",[1.74425388e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744253914.3860116,225,226,-8144594618283321666,0.06215582085395175,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[200.75    84.3125 120.5625 228.8125 214.125  163.     160.8125 152.1875
 167.0625 173.4375 166.875  235.25   131.75   173.3125  87.25   133.
 111.5    200.125  124.0625  84.375  112.5    133.6875 168.4375 141.1875
 127.625  110.8125 114.8125  97.125  141.6875 172.6875 133.375  130.4375
 151.625  116.8125 126.375  198.75  ]",[1.74425395e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744253982.184375,226,227,-8144594618283321666,-0.007761985356881448,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[172.5    110.125   91.5    136.25   130.375  163.75   134.25   145.625
  99.25   139.875  120.25   226.6875 192.625  158.     159.4375 163.4375
 107.0625 148.3125 142.625  107.5    103.125  179.1875 186.75   177.875
 132.     117.     124.8125 146.625  153.4375 123.375  122.9375  89.5
 130.5625 139.25   186.375  180.625 ]",[1.74425402e+09],0,[0.1393369  0.26677065 0.11343004 0.         0.11623078 0.21215619],1744254049.5020494,227,228,-8144594618283321666,-0.022786562725120266,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[149.9375  98.4375 123.0625 123.     154.625  133.5625 168.1875 137.625
 134.25   128.75   132.5625 222.5    170.875  146.8125 168.625  107.5625
 127.9375 160.3125  91.8125  94.25   133.25   178.625  141.4375 124.0625
 123.6875 130.9375 115.5    118.9375 108.875  154.75   131.75   130.0625
 130.625  155.4375 152.375  151.625 ]",[1.74425409e+09],0,[0.13945877 0.26700397 0.11352925 0.         0.11633244 0.21234174],1744254115.4078135,228,229,-8144594618283321666,-0.03674118786472,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[160.875  130.8125 111.5    167.5625 161.5625 178.5625 119.375  147.4375
 118.5    127.8125 114.875  225.5625  98.25   136.125  147.9375 110.6875
  94.3125 194.4375 114.8125 106.6875 127.3125 136.625  171.125  122.875
 152.      99.4375 149.4375 131.125  133.0625 184.75   154.9375 150.9375
 131.625  148.25   154.3125 155.5625]",[1.74425415e+09],0,[0.13957398 0.26722456 0.11362304 0.         0.11642855 0.21251717],1744254181.2233841,229,230,-8144594618283321666,0.016887104890159037,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[177.0625 149.5    102.5    148.5625 154.0625 198.3125 124.75   129.4375
 131.6875 146.25   137.0625 240.625  181.875  155.875  117.625  119.3125
 126.5625 143.4375 131.125  124.5625 128.     137.25   159.875  133.1875
 111.0625  94.8125 113.125  133.1875 128.75   238.4375 158.625  134.75
 160.5625 158.4375 204.9375 143.    ]",[1.74425422e+09],0,[0.1396956  0.26745741 0.11372205 0.         0.11653    0.21270235],1744254249.6128032,230,231,-8144594618283321666,0.021698524602473533,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[175.8125 146.625  126.25   144.1875 127.1875 202.875  137.9375 152.8125
 154.6875 156.375  164.125  184.25   157.5625 133.8125 119.75   103.875
 105.1875 210.9375 125.8125  97.5625 114.125  168.     149.375   97.9375
 120.875  105.6875 113.25   119.8125 147.0625 131.4375 132.375  103.0625
 171.5625 154.375  150.625  168.75  ]",[1.74425429e+09],0,[0.13981794 0.26769164 0.11382164 0.         0.11663205 0.21288862],1744254317.6685302,231,232,-8144594618283321666,-0.018986568390301287,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[187.625  109.5625  88.4375 167.9375 148.9375 167.4375 134.4375 140.9375
 133.6875 127.5    137.4375 222.9375 117.125  116.25   168.3125 136.875
 148.     190.5625 111.5    111.8125 169.3125 109.3125 138.     123.1875
 109.375   74.1875 126.875  139.25   168.375  141.4375 157.1875 141.5625
 166.5    142.625  176.4375 218.1875]",[1.74425435e+09],0,[0.13993926 0.26792391 0.1139204  0.         0.11673325 0.21307334],1744254384.3459682,232,233,-8144594618283321666,0.017507362791595028,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[120.625   94.875   92.4375 133.125  138.     130.9375 139.8125 110.3125
 167.0625 141.25   149.8125 266.125  169.0625 126.125  114.25   137.0625
  99.4375 138.625  139.6875  83.375  140.1875 147.1875 164.375  175.875
 133.0625 124.9375 146.4375 102.0625 113.9375 129.6875 129.5625 142.9375
 195.1875 167.     194.125  227.8125]",[1.74425442e+09],0,[0.1400595  0.26815411 0.11401828 0.         0.11683355 0.21325642],1744254452.1800258,233,234,-8144594618283321666,-0.024357520860221804,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[192.0625 127.375  127.125  141.5625 184.     201.9375 141.625  158.875
 121.75    94.9375 159.     183.375  192.4375 161.4375 139.     102.4375
 139.8125 200.5    123.25   101.375  127.5    132.0625 181.1875 130.375
 116.9375 114.6875 143.1875 120.0625 176.0625 165.375  122.8125 189.5
 157.4375 175.     176.1875 148.4375]",[1.74425449e+09],0,[0.14018292 0.26839041 0.11411876 0.         0.11693651 0.21344434],1744254521.0566852,234,235,-8144594618283321666,0.07392785351750396,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[157.     116.125  107.625  181.375  155.3125 187.     157.0625 167.1875
 141.875  120.     131.3125 220.5625 148.875  132.5625 131.4375 122.5625
 102.5625 161.125  114.3125 104.125  120.3125 128.375  154.     156.8125
 146.125  145.1875 112.8125 189.0625 169.875  166.75   186.125  157.3125
 176.625  170.5    172.9375 148.25  ]",[1.74425456e+09],0,[0.14030362 0.2686215  0.11421702 0.         0.11703719 0.21362812],1744254587.6444778,235,236,-8144594618283321666,-0.0045965855432229885,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[198.5     74.1875  82.6875 174.3125 148.8125 224.625  143.     166.
 132.875  121.125  143.75   178.125  125.3125 128.125  152.3125  83.25
 167.1875 188.25   118.125  124.125  135.5    144.0625 136.0625 103.5
 139.5     99.375  123.5    122.4375 153.375  181.8125 152.75   157.0625
 148.     166.5625 100.3125 191.25  ]",[1.74425463e+09],0,[0.14042619 0.26885617 0.1143168  0.         0.11713943 0.21381475],1744254656.675628,236,237,-8144594618283321666,-0.040193132901891825,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[167.     114.125  124.5    128.625  133.5    165.75   125.625  168.4375
 120.3125 125.0625  97.0625 210.25   143.125  155.0625 129.5    185.625
  91.4375 199.6875 139.5625  94.4375 104.125  118.6875 187.125  139.3125
 118.75   110.5    108.75    97.     134.625  136.875  129.0625 162.25
 147.5    123.9375 228.3125 184.75  ]",[1.74425469e+09],0,[0.14054739 0.26908822 0.11441546 0.         0.11724054 0.21399929],1744254722.1871846,237,238,-8144594618283321666,-0.03643451230488865,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[161.5    138.3125 150.875  155.375  173.4375 144.6875 138.3125 147.0625
 137.3125 125.375  132.125  235.625  166.75   134.9375 111.625  189.6875
 146.4375 145.8125  92.375  140.0625 114.625  200.6875 182.75   148.1875
 150.5    141.0625 179.0625 217.5    178.3125 112.6875 158.9375 151.
 129.25   163.     125.625  163.625 ]",[1.74425476e+09],0,[0.14066682 0.26931688 0.11451269 0.         0.11734016 0.21418114],1744254789.4951134,238,239,-8144594618283321666,0.09056913948369297,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[228.625   84.0625 113.25   162.1875 110.625  116.1875 113.375  136.5
 105.9375 136.4375 157.875  244.1875 147.5625 140.125   97.5625 140.3125
 131.125   98.6875 140.6875 124.375  152.125  167.875  130.25   129.8125
 111.3125 149.875  114.5625 126.5    189.     191.875  131.4375 136.5
 130.4375 110.4375 216.4375 217.75  ]",[1.74425482e+09],0,[0.14078319 0.26953967 0.11460742 0.         0.11743723 0.21435832],1744254853.555669,239,240,-8144594618283321666,-0.09116945527816767,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2
"[123.0625 134.0625 105.1875 111.4375  89.75   136.1875 159.125  104.5
 221.5    235.     151.125  214.5    172.875  247.375  660.5    277.8125
 469.5    211.75    74.8125 128.9375 174.5    361.625  138.5625 184.5
 149.6875 139.3125 144.8125 225.25   913.3125 289.125  132.875  101.375
 143.125  259.4375 424.0625 382.4375]",[1.74423969e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239717.9299374,0,1,-2662128216915483363,0.18498257981699276,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 95.1875 124.125   99.75    97.0625  92.75   117.     211.0625  93.75
 190.0625 213.9375 140.25   202.3125 181.8125 217.9375 497.625  270.5
 415.8125 290.0625  84.8125 130.0625 183.375  144.3125 161.8125 332.875
 139.125  150.5625 135.8125 209.25   995.6875 330.9375 141.0625  93.5625
 145.1875 220.4375 424.5    374.1875]",[1.74423975e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239777.1687648,1,2,-2662128216915483363,-0.019825039905575402,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 90.75   120.5625 101.875  100.4375  89.1875 135.375  206.4375 105.4375
 199.75   235.3125 145.5625 207.4375 118.5    226.125  467.     276.1875
 391.625  205.625   86.6875 108.1875 172.75   257.     154.     179.75
 159.5    158.0625 153.8125 494.125  478.25   337.375  191.5    116.3125
 152.     180.5625 337.9375 141.625 ]",[1.74423981e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239837.427338,2,3,-2662128216915483363,-0.03202828864394947,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 90.4375 105.9375 101.1875  97.9375  91.5    136.125  208.6875  89.
 203.375  216.3125 161.9375 221.75   208.875  499.125  205.9375 246.9375
 343.125  220.9375  76.875  117.5625 289.875  129.1875 128.375  180.875
 134.25   150.     128.1875 861.3125 528.9375 511.4375 173.125   85.1875
 137.5625 247.6875 302.0625 184.75  ]",[1.74423987e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239898.093458,3,4,-2662128216915483363,-0.002067208849161214,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 88.3125 119.25   104.0625 117.5    104.25   137.9375 173.3125 209.
 215.75   224.3125 132.5    216.3125 229.5    265.6875 383.25   238.5
 671.8125 225.5     95.6875 106.75   189.125  110.875  138.3125 305.25
 174.6875 131.125  159.5    552.375  482.9375 374.9375 122.     101.75
 141.9375 218.75   246.8125 176.    ]",[1.74423993e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744239957.922922,4,5,-2662128216915483363,0.025548634963467425,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[107.125  125.3125 106.75   121.5625  78.875  120.875  158.1875 160.6875
 193.9375 203.375  141.9375 217.3125 257.9375 233.3125 544.875  258.375
 439.5    246.9375  97.6875  98.125  221.625  163.8125 144.9375 187.9375
 141.875  160.5625 157.0625 193.8125 671.1875 358.6875 156.0625  93.375
 105.     215.     220.3125 144.25  ]",[1.74423999e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240018.5735388,5,6,-2662128216915483363,-0.06741962937971488,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 90.     140.375  114.0625 106.1875  86.9375 120.625  200.125  225.1875
 194.9375 242.375  145.875  200.875  252.75   310.4375 362.5625 300.0625
 458.0625 202.375  110.25   138.0625 172.1875 164.625  158.5625 167.6875
 164.4375 162.125  183.25   181.1875 829.375  434.3125 193.375  125.875
 149.0625 206.5    194.     132.875 ]",[1.74424005e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240078.4529982,6,7,-2662128216915483363,0.05554576692286706,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 83.75   124.4375 124.3125 121.125   86.     120.5625 218.625  210.3125
 204.     205.8125 147.125  212.     179.1875 329.8125 323.5    273.5625
 646.4375 190.25   118.375  131.6875 184.6875 217.4375 136.0625 225.875
 152.625  128.6875 137.625  513.125  501.5625 371.125  166.5    114.1875
 135.375  210.8125 202.3125 155.375 ]",[1.74424012e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240145.6455188,7,8,-2662128216915483363,0.0050055448240093154,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 82.9375 119.5    124.1875 110.625   79.125  130.75   208.     217.6875
 224.3125 238.4375 119.375  174.8125 232.4375 232.4375 190.875  268.125
 524.25   206.6875 107.625  140.1875 204.6875 162.375  136.875  153.375
 157.5    159.625  194.4375 196.25   853.5    409.75   151.9375 110.3125
 138.1875 204.125  237.125  186.875 ]",[1.74424019e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240220.3238835,8,9,-2662128216915483363,-0.04267347804128075,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 99.4375 188.4375 126.125  116.6875  89.75   125.25   182.0625 212.8125
 206.625  242.875  150.     208.25   188.3125 467.1875 205.4375 276.5
 402.4375 171.1875 110.5    162.5    207.4375 371.8125 157.     210.8125
 146.8125 153.5    139.0625 181.6875 742.75   414.5    181.1875  77.9375
 126.5625 173.6875 188.375  150.3125]",[1.74424026e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240282.390207,9,10,-2662128216915483363,0.039114262429721616,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 94.6875 130.25   116.3125 116.125   77.3125 109.5    203.125  228.6875
 197.     223.0625 136.875  196.5625 186.5625 265.6875 357.875  259.375
 364.375  217.125  124.6875 139.75   172.25   190.25   149.125  139.3125
 162.6875 158.6875 292.1875 370.8125 331.5625 520.625  187.25   108.8125
 153.75   229.25   251.5625 167.125 ]",[1.74424032e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240351.4058995,10,11,-2662128216915483363,0.033381100076996045,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 86.4375 132.625  113.0625 122.8125  95.5    125.5625 223.3125 158.1875
 211.5    234.1875 180.5    178.8125 192.25   229.4375 335.375  252.375
 335.6875 194.0625 123.0625 167.0625 209.75   261.1875 130.6875 236.75
 133.625  150.75   143.3125 475.125  411.625  141.4375 174.875  115.125
 132.625  189.25   207.4375 131.0625]",[1.74424038e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240408.5454845,11,12,-2662128216915483363,-0.06948970828645554,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[113.3125 133.5    119.0625  93.6875  68.9375 107.125  163.1875 197.625
 198.9375 226.1875 167.75   180.375  217.0625 305.875  215.9375 287.125
 489.375  193.375  124.875  149.     197.1875 152.5625 134.0625 315.9375
 172.     154.6875 136.0625 574.5625 416.     236.75   195.5625 136.9375
 130.375  154.9375 256.25   148.5   ]",[1.74424044e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240463.6604164,12,13,-2662128216915483363,0.023323468475259863,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 87.1875 150.4375 123.9375 118.9375  79.25   113.25   182.9375 164.375
 212.4375 230.8125 132.4375 180.375  202.375  213.3125 463.     246.1875
 450.1875 186.875   92.5    128.0625 209.875  219.0625 155.75   149.
 168.25   185.5625 173.125  497.25   471.625  607.0625 179.9375 112.5
 125.25   215.9375 220.5625 153.4375]",[1.74424049e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240518.4982715,13,14,-2662128216915483363,0.020808134072902832,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[106.1875 140.3125 104.4375 109.375   83.5    119.9375 156.3125 330.
 220.8125 225.9375 170.75   193.875  172.     311.3125 203.9375 240.8125
 570.5    198.375  136.25   127.5625 177.4375 141.5    153.375  185.375
 182.1875 155.5625 431.3125 315.5    491.125  432.875  183.625  137.1875
 129.3125 224.125  244.8125 149.3125]",[1.74424055e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240574.7051916,14,15,-2662128216915483363,0.025629271064601864,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[102.5625 142.     128.     107.6875  86.8125 114.3125 169.3125 205.875
 195.9375 207.625  136.625  182.125  217.125  269.4375 187.1875 283.625
 436.25   176.0625 127.9375 127.5    169.     155.6875 134.0625 319.75
 163.9375 177.8125 173.3125 483.8125 487.4375 369.3125 192.125  119.875
 121.125  172.875  212.8125 222.5625]",[1.74424061e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240630.0298603,15,16,-2662128216915483363,-0.04533868154385127,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[116.4375 103.875  115.5     92.375   66.75   104.125  168.5625 194.
 228.5625 242.625  157.     190.4375 200.5625 259.75   386.4375 261.125
 506.25   177.6875 125.125  152.3125 158.875  211.75   148.9375 300.5
 172.125  138.4375 119.5625 465.0625 468.6875 295.1875 183.625   89.75
 132.     196.875  245.375  217.8125]",[1.74424066e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240684.6811867,16,17,-2662128216915483363,0.02397832484860836,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[123.     160.9375 117.4375 109.125   84.375  131.8125 219.1875 226.875
 210.6875 217.9375 149.25   170.375  265.625  255.375  393.5625 257.5625
 394.625  194.9375 126.     140.9375 224.625  213.625  142.5625 301.5625
 192.75   163.5625 143.25   434.4375 524.9375 346.5    157.9375 127.
 126.25   208.0625 178.0625 143.5   ]",[1.74424072e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240741.9274976,17,18,-2662128216915483363,0.03427840913414507,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[131.1875 144.1875 108.125  114.9375  82.5625 143.8125 200.0625 244.5625
 202.25   234.4375 146.75   219.9375 238.5    253.1875 310.75   255.5
 479.625  190.     118.875  144.3125 174.8125 222.8125 134.875  207.5
 151.6875 142.875  154.3125 476.8125 347.875  342.0625 167.875   95.4375
 155.375  200.     212.6875 240.3125]",[1.74424077e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240799.1666646,18,19,-2662128216915483363,-0.00992760930913964,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[109.375  145.5    110.0625  99.6875  86.     118.625  182.4375 124.8125
 202.4375 211.3125 170.4375 194.5    211.875  264.875  515.5    262.3125
 457.9375 150.3125 128.25   154.625  212.3125 221.4375 132.6875 333.4375
 191.     162.875  134.     471.375  475.0625 245.875  173.4375 120.8125
 111.0625 146.125  181.375  175.6875]",[1.74424083e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240859.201291,19,20,-2662128216915483363,-0.05361329398199765,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 84.75   115.25   123.1875  97.125   96.375  109.9375 170.0625 215.
 207.0625 232.8125 142.     195.5625 187.25   282.1875 337.25   297.9375
 414.8125 185.875  124.3125 138.125  199.3125 303.4375 142.4375 296.9375
 177.625  173.625  217.9375 419.875  367.5    321.8125 157.5625 137.1875
 130.4375 194.9375 210.3125 157.5   ]",[1.74424089e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240918.316673,20,21,-2662128216915483363,0.0710809070836287,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[118.3125 167.6875 114.4375 111.      80.8125 111.1875 176.5    220.6875
 184.375  220.875  163.75   174.5625 276.75   278.     338.875  225.6875
 554.875  178.3125 140.875  121.3125 232.1875 104.4375 173.125  295.3125
 196.5625 138.875  165.1875 152.25   915.8125 325.0625 195.9375  95.0625
 136.125  172.9375 239.0625 202.4375]",[1.74424095e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744240977.8048067,21,22,-2662128216915483363,-0.04983039607534364,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 83.75   166.     104.625   98.625   68.875  123.6875 216.4375 186.625
 202.625  229.1875 143.1875 208.75   255.375  295.6875 505.875  291.8125
 414.125  171.4375 124.5625 114.3125 208.8125 146.     155.75   216.25
 163.875  149.8125 158.5625 192.125  894.8125 284.375  163.75   114.8125
 127.6875 238.375  228.625  141.875 ]",[1.74424101e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241038.743846,22,23,-2662128216915483363,-0.009443557010631697,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[101.9375 149.5625 116.9375 107.5     76.8125 115.4375 175.1875 231.125
 211.375  241.25   135.6875 184.9375 181.1875 329.625  303.1875 283.0625
 381.1875 191.375  131.1875 160.875  204.75   157.375  152.4375 273.4375
 193.75   186.625  128.     500.75   306.5    322.6875 156.25   110.8125
 134.1875 210.625  223.8125 130.8125]",[1.74424107e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241097.9679818,23,24,-2662128216915483363,0.028136788118086592,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 77.0625 142.25   112.5625 109.4375  77.625  115.125  201.5    216.5
 234.0625 191.75   156.5625 207.5    183.6875 267.3125 394.5625 234.
 521.3125 192.875  110.8125 104.25   179.4375 145.0625 242.5625 190.4375
 155.25   165.1875 121.875  488.0625 496.625  270.375  194.9375 101.4375
 134.     174.0625 206.6875 141.875 ]",[1.74424113e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241157.7233052,24,25,-2662128216915483363,-0.05322035439877532,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 99.4375 121.     126.25    94.25    79.75   120.     227.375  224.3125
 251.1875 240.1875 155.375  196.6875 205.75   250.625  430.1875 261.1875
 440.5    214.0625  92.625  146.5625 210.75   109.1875 151.125  291.8125
 152.625  168.625  117.3125 564.6875 552.875  254.8125 193.5625 137.125
 143.6875 159.625  182.0625 133.0625]",[1.74424119e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241217.6207738,25,26,-2662128216915483363,0.029230204179281506,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 96.625  139.625  111.8125 106.375   72.25   118.     217.5    230.1875
 196.75   234.5625 139.5625 183.8125 242.625  282.9375 341.625  280.3125
 478.75   177.625  112.4375 152.75   205.75   117.1875 183.9375 181.8125
 167.5    165.6875 152.375  577.4375 358.5    351.6875 184.625   86.1875
 118.375  217.6875 213.375  127.5   ]",[1.74424125e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241277.6655166,26,27,-2662128216915483363,0.01005428205354849,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[122.     132.3125 116.3125 110.125   83.125  137.625  177.875  230.625
 195.5    208.5    134.0625 191.     220.375  402.875  327.6875 278.75
 502.625  216.8125 109.25   129.0625 192.375  253.0625 155.875  365.9375
 189.5    182.75   168.625  444.0625 476.75   318.4375 202.3125 122.
 105.375  183.1875 217.375  279.9375]",[1.74424131e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241338.0686684,27,28,-2662128216915483363,0.08332324409192535,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[102.3125 119.75   118.625  104.125   85.25   131.625  162.5    234.8125
 198.1875 223.375  162.25   166.     181.375  423.75   178.4375 270.5
 534.875  163.8125 102.6875 140.5    224.     174.9375 152.25   279.3125
 189.75   174.8125 167.625  551.0625 494.625  317.8125 183.8125 140.8125
 122.     207.875  175.5    110.375 ]",[1.74424137e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241398.3768828,28,29,-2662128216915483363,-0.10767078914788228,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[ 90.375  147.625  117.1875  99.875   81.625  107.375  217.375  212.4375
 201.6875 234.375  156.1875 214.6875 235.5625 249.5625 353.     300.625
 641.5625 126.5625 110.375  143.9375 211.0625 254.375  169.375  170.25
 197.1875 137.3125 138.375  462.8125 382.625  183.3125 173.25   112.
 138.4375 154.     515.25   145.3125]",[1.74424143e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241458.0360415,29,30,-2662128216915483363,0.02584386508434442,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
"[141.75   138.3125 133.5    124.875   87.5625 116.875  255.3125 137.0625
 197.9375 233.6875 158.5    182.8125 212.9375 301.875  423.25   272.125
 522.8125 144.6875 103.9375 112.25   253.1875 189.4375 151.     319.75
 194.3125 154.6875 141.75   539.5    488.25   275.     170.1875 134.625
 147.5    203.0625 188.25   133.8125]",[1.74424149e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241518.3870327,30,31,-2662128216915483363,0.01648027499712351,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1
