reward,action,seed,frame,config_id,area,steps,state,time,experiment.update_freq,filepath,environment.zone,compatibility_mode,experiment.step_duration,environment,algorithm
0.029077394152508446,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,33,-4592064833075157467,"[  91.3125   85.5625   99.5     124.9375   79.9375  165.      381.5625
  162.       77.1875   97.3125   81.      121.       82.3125   92.
   81.4375   69.     1863.625    58.1875   81.625   114.5      73.75
   85.5625   90.5     143.1875  139.25     91.125   180.9375  123.3125
   96.375    96.      117.75    124.25    110.4375  123.1875   78.5
  106.0625]",34,[1.74427095e+09],1744270985.150406,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.729710797463364,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,34,-4592064833075157467,"[66.875  38.4375 49.375  60.125  30.5625 45.25   47.625  90.5    31.6875
 38.75   16.4375 92.1875 41.5    46.     53.1875 43.125  44.625  37.375
 36.375  44.4375 70.875  63.375  29.4375 57.6875 56.     37.5    84.25
 63.375  45.3125 49.6875 58.8125 41.0625 44.5625 60.9375 33.25   54.1875]",35,[1.74427125e+09],1744271273.943542,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.134900427024332,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,35,-4592064833075157467,"[ 56.5625  45.      76.875   60.125   38.3125  49.9375  50.5625  84.75
  32.125   41.1875  20.75    85.5625  40.125   42.5625  45.125   36.625
  41.5     35.      47.0625  84.1875 174.375   58.9375  55.75    58.25
  51.6875  35.125   77.3125  63.5625  74.625   53.25    46.8125  46.4375
  61.6875  78.625   87.9375  72.6875]",36,[1.74427155e+09],1744271590.7032776,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.2434445209488237,[0.657496 1.258824 0.535248 0.       0.548464 1.001112],0,36,-4592064833075157467,"[ 67.75    67.5625  65.3125  59.625   34.3125  69.9375  46.4375  83.3125
  30.875   50.1875  17.0625  87.125   43.1875  40.625   50.625   44.125
  32.375   41.5     73.25   112.75   155.1875  72.375   43.3125 331.0625
  52.625   63.     195.5625  59.625   57.0625 142.1875  65.5    168.875
  98.     104.625  149.4375  75.4375]",37,[1.74427185e+09],1744271941.6415443,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.4701946904562033,[0.657496 1.258824 0.535248 0.       0.548464 1.001112],0,37,-4592064833075157467,"[104.5    108.5625 102.375  139.625   77.125  187.0625 165.125  172.625
  74.0625 120.6875  85.25   232.6875  89.5     93.9375  80.9375  78.875
 100.4375  61.75    91.4375 120.1875 210.9375  98.5625  79.0625 149.625
 131.75    85.625  184.75   128.625   95.0625 121.3125 130.375  153.5
 126.375  113.0625  89.625  129.875 ]",38,[1.74427215e+09],1744272180.206125,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.023917793796658787,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],0,38,-4592064833075157467,"[ 92.5625  95.5625 117.875  162.625   78.625  152.875  181.3125 176.9375
  76.4375 113.9375  93.625  101.3125  80.8125  92.625   77.625   83.875
  99.0625  69.875  105.1875 131.3125  95.625   92.125   80.     168.75
 136.875   84.5    215.0625 135.3125 120.75   103.9375 134.8125 149.
 121.25   138.      91.75   124.625 ]",39,[1.74427245e+09],1744272483.2368443,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.1279965558314413,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],0,39,-4592064833075157467,"[ 65.1875  83.6875  79.0625 111.5     85.5    184.     291.4375 160.375
  92.      90.625   83.8125 197.      81.625   76.      82.6875  61.0625
  82.0625  68.1875  68.125   93.1875  64.125   90.875   66.375  105.8125
 128.5625  86.875  169.875  137.8125 102.6875 109.9375 112.3125 155.6875
  86.75   129.8125  66.8125 102.6875]",40,[1.74427275e+09],1744272773.9578161,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.04860666092680366,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,40,-4592064833075157467,"[ 70.0625  88.875   86.25   104.125   81.5625 162.0625 397.3125 161.9375
  80.5625  77.5     77.     162.      72.375   79.5625  84.875   57.5
  97.3125  75.875   71.8125  95.4375 174.6875  90.5     73.5    108.4375
 125.375   83.875  177.5625 125.4375 109.75   171.4375 116.625  157.1875
  97.8125 117.5     54.4375  99.    ]",41,[1.74427305e+09],1744273074.8937225,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.5018990266941048,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,41,-4592064833075157467,"[ 67.125   56.5     48.75    67.0625  31.3125  46.0625  47.875   86.4375
  30.5     38.      21.625   96.1875  47.9375  51.8125  51.6875  46.75
  42.5     36.1875 102.4375  85.625  206.25    48.125   76.3125  67.6875
  57.6875  57.75    93.6875  68.5     57.9375  72.25    59.75    88.5625
 105.9375  61.25    54.1875  84.0625]",42,[1.74427335e+09],1744273396.2609863,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.27799158420800557,[0.657496 1.258824 0.535248 0.       0.548464 1.001112],0,42,-4592064833075157467,"[63.125  56.0625 60.25   63.75   35.     48.     48.5625 90.625  33.
 41.25   22.25   99.4375 44.375  46.1875 48.75   45.1875 50.125  40.875
 35.75   33.     42.5625 45.4375 25.8125 56.5    55.25   31.3125 79.125
 70.5    47.9375 42.5    52.9375 40.6875 38.625  46.5    33.8125 59.9375]",43,[1.74427365e+09],1744273670.406162,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
