S17176_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		Capture_7:207		Capture_8:208		Capture_9:209		Capture_10:210		Capture_11:211		Capture_12:212		Capture_13:213		Capture_14:214		
674.197	-7	674.197	-4	674.197	-7	674.197	-4	674.197	-5	674.197	-5	674.197	-1	674.197	2	674.197	9	674.197	15	674.197	18	674.197	22	674.197	26	674.197	28	674.197	28	
674.684	-1	674.684	1	674.684	-2	674.684	-1	674.684	2	674.684	2	674.684	3	674.684	9	674.684	12	674.684	19	674.684	25	674.684	27	674.684	31	674.684	31	674.684	34	
675.171	5	675.171	-2	675.171	1	675.171	1	675.171	-2	675.171	4	675.171	6	675.171	8	675.171	16	675.171	19	675.171	25	675.171	30	675.171	30	675.171	32	675.171	33	
675.658	0	675.658	2	675.658	-2	675.658	-2	675.658	0	675.658	-2	675.658	4	675.658	11	675.658	15	675.658	19	675.658	26	675.658	31	675.658	31	675.658	36	675.658	37	
676.145	-5	676.145	-5	676.145	-4	676.145	-2	676.145	-6	676.145	0	676.145	4	676.145	9	676.145	17	676.145	16	676.145	25	676.145	25	676.145	35	676.145	35	676.145	32	
676.632	0	676.632	3	676.632	0	676.632	-1	676.632	-3	676.632	1	676.632	10	676.632	10	676.632	13	676.632	22	676.632	31	676.632	32	676.632	34	676.632	38	676.632	35	
677.118	0	677.118	2	677.118	0	677.118	1	677.118	2	677.118	5	677.118	5	677.118	13	677.118	18	677.118	29	677.118	29	677.118	38	677.118	39	677.118	41	677.118	39	
677.605	1	677.605	0	677.605	1	677.605	-1	677.605	-4	677.605	1	677.605	4	677.605	12	677.605	16	677.605	29	677.605	28	677.605	32	677.605	38	677.605	38	677.605	42	
678.092	3	678.092	4	678.092	3	678.092	-1	678.092	2	678.092	1	678.092	3	678.092	11	678.092	17	678.092	26	678.092	34	678.092	38	678.092	43	678.092	44	678.092	45	
678.579	0	678.579	1	678.579	-3	678.579	-3	678.579	-3	678.579	6	678.579	5	678.579	7	678.579	18	678.579	19	678.579	31	678.579	36	678.579	36	678.579	38	678.579	43	
679.066	2	679.066	-1	679.066	0	679.066	4	679.066	3	679.066	3	679.066	7	679.066	10	679.066	18	679.066	24	679.066	35	679.066	42	679.066	43	679.066	46	679.066	45	
679.554	-3	679.554	-5	679.554	-2	679.554	1	679.554	-1	679.554	5	679.554	4	679.554	17	679.554	16	679.554	26	679.554	35	679.554	40	679.554	43	679.554	48	679.554	46	
680.041	-4	680.041	5	680.041	2	680.041	-1	680.041	0	680.041	3	680.041	7	680.041	14	680.041	22	680.041	27	680.041	37	680.041	42	680.041	47	680.041	51	680.041	51	
680.528	2	680.528	1	680.528	-2	680.528	-2	680.528	0	680.528	6	680.528	11	680.528	13	680.528	25	680.528	29	680.528	38	680.528	41	680.528	46	680.528	49	680.528	49	
681.015	0	681.015	-1	681.015	-4	681.015	-1	681.015	-4	681.015	1	681.015	6	681.015	12	681.015	17	681.015	30	681.015	39	681.015	44	681.015	47	681.015	48	681.015	48	
681.502	-2	681.502	3	681.502	6	681.502	1	681.502	4	681.502	5	681.502	6	681.502	14	681.502	27	681.502	37	681.502	41	681.502	50	681.502	56	681.502	52	681.502	56	
681.989	-5	681.989	0	681.989	0	681.989	-2	681.989	1	681.989	8	681.989	9	681.989	16	681.989	25	681.989	39	681.989	41	681.989	40	681.989	53	681.989	55	681.989	57	
682.476	3	682.476	1	682.476	0	682.476	5	682.476	1	682.476	6	682.476	11	682.476	16	682.476	29	682.476	36	682.476	50	682.476	50	682.476	58	682.476	57	682.476	61	
682.963	4	682.963	5	682.963	2	682.963	4	682.963	1	682.963	4	682.963	12	682.963	19	682.963	29	682.963	39	682.963	46	682.963	56	682.963	54	682.963	59	682.963	62	
683.451	-4	683.451	-1	683.451	-1	683.451	-2	683.451	0	683.451	4	683.451	8	683.451	15	683.451	25	683.451	42	683.451	46	683.451	52	683.451	58	683.451	63	683.451	65	
683.938	-2	683.938	4	683.938	-1	683.938	1	683.938	3	683.938	4	683.938	8	683.938	18	683.938	28	683.938	39	683.938	51	683.938	51	683.938	57	683.938	63	683.938	66	
684.425	4	684.425	2	684.425	-2	684.425	1	684.425	4	684.425	4	684.425	6	684.425	19	684.425	31	684.425	41	684.425	52	684.425	56	684.425	62	684.425	63	684.425	58	
684.912	-2	684.912	2	684.912	0	684.912	-1	684.912	0	684.912	5	684.912	9	684.912	17	684.912	33	684.912	39	684.912	55	684.912	60	684.912	69	684.912	71	684.912	69	
685.4	5	685.4	-1	685.4	1	685.4	-1	685.4	4	685.4	9	685.4	12	685.4	22	685.4	32	685.4	49	685.4	62	685.4	65	685.4	67	685.4	75	685.4	72	
685.887	-3	685.887	-1	685.887	-2	685.887	-2	685.887	1	685.887	1	685.887	7	685.887	18	685.887	33	685.887	47	685.887	54	685.887	60	685.887	66	685.887	67	685.887	74	
686.374	3	686.374	4	686.374	1	686.374	4	686.374	4	686.374	7	686.374	8	686.374	22	686.374	34	686.374	47	686.374	60	686.374	65	686.374	71	686.374	75	686.374	76	
686.862	-2	686.862	0	686.862	-1	686.862	-2	686.862	-4	686.862	8	686.862	11	686.862	17	686.862	33	686.862	47	686.862	65	686.862	71	686.862	74	686.862	78	686.862	76	
687.349	2	687.349	-2	687.349	1	687.349	-1	687.349	0	687.349	6	687.349	10	687.349	23	687.349	34	687.349	54	687.349	66	687.349	68	687.349	75	687.349	87	687.349	80	
687.837	-2	687.837	-1	687.837	-2	687.837	3	687.837	2	687.837	6	687.837	9	687.837	23	687.837	34	687.837	52	687.837	63	687.837	66	687.837	80	687.837	84	687.837	85	
688.324	-5	688.324	-6	688.324	-5	688.324	0	688.324	2	688.324	6	688.324	8	688.324	22	688.324	40	688.324	52	688.324	64	688.324	72	688.324	82	688.324	81	688.324	82	
688.811	-1	688.811	-4	688.811	0	688.811	-4	688.811	1	688.811	8	688.811	12	688.811	25	688.811	40	688.811	54	688.811	71	688.811	74	688.811	82	688.811	88	688.811	87	
689.299	2	689.299	2	689.299	-4	689.299	-4	689.299	-2	689.299	7	689.299	14	689.299	25	689.299	43	689.299	58	689.299	71	689.299	79	689.299	82	689.299	95	689.299	93	
689.786	1	689.786	2	689.786	1	689.786	-4	689.786	7	689.786	9	689.786	9	689.786	31	689.786	44	689.786	61	689.786	75	689.786	83	689.786	88	689.786	95	689.786	97	
690.274	1	690.274	-1	690.274	-3	690.274	3	690.274	2	690.274	7	690.274	13	690.274	31	690.274	43	690.274	61	690.274	77	690.274	83	690.274	88	690.274	97	690.274	96	
690.761	1	690.761	3	690.761	-3	690.761	2	690.761	3	690.761	11	690.761	14	690.761	31	690.761	48	690.761	64	690.761	81	690.761	90	690.761	96	690.761	101	690.761	105	
691.249	0	691.249	-1	691.249	-2	691.249	0	691.249	1	691.249	2	691.249	14	691.249	28	691.249	44	691.249	63	691.249	82	691.249	88	691.249	96	691.249	104	691.249	104	
691.736	1	691.736	0	691.736	3	691.736	4	691.736	4	691.736	11	691.736	15	691.736	36	691.736	52	691.736	74	691.736	85	691.736	96	691.736	109	691.736	109	691.736	110	
692.224	1	692.224	2	692.224	-3	692.224	1	692.224	5	692.224	11	692.224	16	692.224	33	692.224	55	692.224	74	692.224	89	692.224	96	692.224	104	692.224	110	692.224	109	
692.712	-1	692.712	3	692.712	0	692.712	0	692.712	3	692.712	13	692.712	15	692.712	33	692.712	52	692.712	76	692.712	90	692.712	101	692.712	109	692.712	113	692.712	114	
693.199	2	693.199	0	693.199	0	693.199	1	693.199	2	693.199	8	693.199	16	693.199	38	693.199	54	693.199	73	693.199	95	693.199	103	693.199	112	693.199	118	693.199	116	
693.687	-3	693.687	-4	693.687	-1	693.687	-1	693.687	4	693.687	8	693.687	18	693.687	40	693.687	56	693.687	81	693.687	97	693.687	104	693.687	116	693.687	121	693.687	124	
694.175	1	694.175	-1	694.175	1	694.175	-1	694.175	5	694.175	13	694.175	24	694.175	42	694.175	63	694.175	84	694.175	105	694.175	111	694.175	120	694.175	123	694.175	127	
694.662	0	694.662	1	694.662	-1	694.662	2	694.662	2	694.662	13	694.662	23	694.662	42	694.662	66	694.662	88	694.662	107	694.662	112	694.662	124	694.662	133	694.662	131	
695.15	0	695.15	3	695.15	0	695.15	2	695.15	0	695.15	11	695.15	24	695.15	43	695.15	67	695.15	88	695.15	112	695.15	119	695.15	127	695.15	129	695.15	133	
695.638	-3	695.638	-2	695.638	-2	695.638	1	695.638	0	695.638	11	695.638	21	695.638	40	695.638	65	695.638	88	695.638	112	695.638	119	695.638	129	695.638	138	695.638	140	
696.125	-2	696.125	-4	696.125	-2	696.125	-3	696.125	1	696.125	10	696.125	19	696.125	40	696.125	65	696.125	94	696.125	110	696.125	119	696.125	133	696.125	139	696.125	136	
696.613	1	696.613	-1	696.613	1	696.613	6	696.613	7	696.613	12	696.613	26	696.613	43	696.613	75	696.613	100	696.613	120	696.613	127	696.613	136	696.613	146	696.613	147	
697.101	-10	697.101	-6	697.101	-6	697.101	-6	697.101	-2	697.101	7	697.101	17	697.101	46	697.101	63	697.101	95	697.101	117	697.101	131	697.101	136	697.101	140	697.101	150	
697.589	-4	697.589	-2	697.589	-2	697.589	-3	697.589	3	697.589	12	697.589	22	697.589	49	697.589	76	697.589	99	697.589	124	697.589	129	697.589	148	697.589	150	697.589	156	
698.076	-5	698.076	-10	698.076	-12	698.076	-13	698.076	-4	698.076	7	698.076	15	698.076	43	698.076	70	698.076	97	698.076	119	698.076	136	698.076	145	698.076	150	698.076	150	
698.564	5	698.564	2	698.564	1	698.564	0	698.564	6	698.564	18	698.564	28	698.564	55	698.564	87	698.564	112	698.564	139	698.564	155	698.564	163	698.564	168	698.564	171	
699.052	-7	699.052	-5	699.052	-2	699.052	0	699.052	1	699.052	14	699.052	25	699.052	56	699.052	78	699.052	112	699.052	139	699.052	150	699.052	162	699.052	166	699.052	172	
699.54	0	699.54	1	699.54	5	699.54	5	699.54	9	699.54	21	699.54	30	699.54	62	699.54	87	699.54	118	699.54	145	699.54	158	699.54	166	699.54	179	699.54	182	
700.028	-1	700.028	0	700.028	-2	700.028	-1	700.028	1	700.028	16	700.028	31	700.028	56	700.028	86	700.028	118	700.028	150	700.028	153	700.028	170	700.028	176	700.028	183	
700.516	2	700.516	2	700.516	-1	700.516	5	700.516	6	700.516	20	700.516	31	700.516	59	700.516	101	700.516	125	700.516	158	700.516	173	700.516	183	700.516	189	700.516	192	
701.004	-1	701.004	-2	701.004	2	701.004	-1	701.004	7	701.004	18	701.004	33	701.004	64	701.004	101	701.004	128	701.004	158	701.004	172	701.004	186	701.004	195	701.004	193	
701.492	-3	701.492	-3	701.492	-8	701.492	-2	701.492	2	701.492	16	701.492	30	701.492	65	701.492	99	701.492	131	701.492	157	701.492	170	701.492	188	701.492	197	701.492	194	
701.98	-5	701.98	-5	701.98	-7	701.98	-6	701.98	2	701.98	14	701.98	30	701.98	64	701.98	98	701.98	132	701.98	164	701.98	176	701.98	189	701.98	198	701.98	200	
702.468	0	702.468	-2.5	702.468	-2.5	702.468	-3	702.468	6.5	702.468	17	702.468	33	702.468	69.5	702.468	104.5	702.468	139.5	702.468	173	702.468	185.5	702.468	200.5	702.468	208	702.468	209	
702.956	5	702.956	0	702.956	2	702.956	0	702.956	11	702.956	20	702.956	36	702.956	75	702.956	111	702.956	147	702.956	182	702.956	195	702.956	212	702.956	218	702.956	218	
703.444	-1	703.444	1	703.444	0	703.444	-1	703.444	9	703.444	24	703.444	38	703.444	80	703.444	116	703.444	155	703.444	182	703.444	207	703.444	221	703.444	226	703.444	230	
703.932	3	703.932	-3	703.932	0	703.932	2	703.932	5	703.932	27	703.932	40	703.932	79	703.932	116	703.932	155	703.932	199	703.932	201	703.932	221	703.932	233	703.932	234	
704.42	3	704.42	2	704.42	0	704.42	4	704.42	12	704.42	27	704.42	45	704.42	84	704.42	126	704.42	164	704.42	197	704.42	214	704.42	228	704.42	238	704.42	239	
704.908	1	704.908	2	704.908	3	704.908	2	704.908	9	704.908	26	704.908	44	704.908	89	704.908	130	704.908	163	704.908	199	704.908	220	704.908	236	704.908	242	704.908	249	
705.396	4	705.396	1	705.396	0	705.396	-1	705.396	12	705.396	27	705.396	49	705.396	92	705.396	136	705.396	178	705.396	219	705.396	237	705.396	246	705.396	259	705.396	263	
705.884	-2	705.884	-2	705.884	-1	705.884	2	705.884	9	705.884	25	705.884	50	705.884	89	705.884	135	705.884	181	705.884	224	705.884	232	705.884	253	705.884	258	705.884	265	
706.372	0	706.372	0	706.372	-2	706.372	-1	706.372	12	706.372	28	706.372	49	706.372	95	706.372	143	706.372	190	706.372	230	706.372	245	706.372	258	706.372	269	706.372	270	
706.86	0	706.86	-7	706.86	-5	706.86	-6	706.86	5	706.86	24	706.86	47	706.86	96	706.86	141	706.86	181	706.86	231	706.86	246	706.86	259	706.86	274	706.86	272	
707.348	1	707.348	1	707.348	4	707.348	3	707.348	9	707.348	29	707.348	57	707.348	104	707.348	154	707.348	202	707.348	240	707.348	260	707.348	279	707.348	282	707.348	290	
707.836	5	707.836	4	707.836	-1	707.836	2	707.836	14	707.836	30	707.836	56	707.836	106	707.836	159	707.836	208	707.836	252	707.836	272	707.836	286	707.836	294	707.836	296	
708.325	-1	708.325	-1	708.325	1	708.325	-1	708.325	12	708.325	33	708.325	59	708.325	107	708.325	164	708.325	212	708.325	255	708.325	268	708.325	292	708.325	294	708.325	301	
708.813	-3	708.813	-2	708.813	4	708.813	0	708.813	9	708.813	37	708.813	54	708.813	109	708.813	170	708.813	219	708.813	267	708.813	286	708.813	301	708.813	312	708.813	317	
709.301	-3	709.301	-1	709.301	3	709.301	1	709.301	16	709.301	35	709.301	61	709.301	118	709.301	169	709.301	220	709.301	269	709.301	288	709.301	307	709.301	319	709.301	320	
709.789	1	709.789	2	709.789	-2	709.789	0	709.789	13	709.789	31	709.789	62	709.789	115	709.789	176	709.789	227	709.789	274	709.789	296	709.789	316	709.789	324	709.789	328	
710.277	0	710.277	0	710.277	2	710.277	0	710.277	8	710.277	32	710.277	60	710.277	119	710.277	175	710.277	233	710.277	280	710.277	303	710.277	322	710.277	332	710.277	333	
710.766	-5	710.766	-2	710.766	-2	710.766	-2	710.766	11	710.766	34	710.766	63	710.766	121	710.766	183	710.766	241	710.766	288	710.766	309	710.766	329	710.766	343	710.766	347	
711.254	2	711.254	3	711.254	-1	711.254	0	711.254	13	711.254	38	711.254	71	711.254	130	711.254	191	711.254	250	711.254	300	711.254	321	711.254	347	711.254	358	711.254	357	
711.742	0	711.742	0	711.742	3	711.742	2	711.742	18	711.742	42	711.742	70	711.742	138	711.742	197	711.742	257	711.742	309	711.742	331	711.742	353	711.742	364	711.742	370	
712.231	1	712.231	5	712.231	0	712.231	4	712.231	16	712.231	44	712.231	73	712.231	135	712.231	203	712.231	261	712.231	322	712.231	338	712.231	364	712.231	375	712.231	380	
712.719	-3	712.719	-1	712.719	-5	712.719	-6	712.719	10	712.719	39	712.719	68	712.719	139	712.719	201	712.719	263	712.719	319	712.719	340	712.719	365	712.719	374	712.719	378	
713.207	-4	713.207	0	713.207	-4	713.207	-3	713.207	12	713.207	38	713.207	73	713.207	140	713.207	208	713.207	273	713.207	327	713.207	357	713.207	375	713.207	390	713.207	396	
713.696	-3	713.696	1	713.696	0	713.696	2	713.696	14	713.696	48	713.696	74	713.696	147	713.696	215	713.696	280	713.696	338	713.696	363	713.696	385	713.696	400	713.696	404	
714.184	-2	714.184	3	714.184	0	714.184	1	714.184	18	714.184	46	714.184	77	714.184	148	714.184	225	714.184	287	714.184	347	714.184	375	714.184	394	714.184	402	714.184	412	
714.672	0	714.672	3	714.672	-1	714.672	5	714.672	19	714.672	51	714.672	82	714.672	158	714.672	229	714.672	298	714.672	360	714.672	382	714.672	405	714.672	419	714.672	430	
715.161	-4	715.161	-7	715.161	-8	715.161	-4	715.161	14	715.161	41	715.161	74	715.161	147	715.161	224	715.161	293	715.161	355	715.161	383	715.161	402	715.161	415	715.161	429	
715.649	2	715.649	3	715.649	0	715.649	0	715.649	19	715.649	54	715.649	86	715.649	159	715.649	241	715.649	308	715.649	373	715.649	399	715.649	424	715.649	441	715.649	440	
716.138	0	716.138	4	716.138	3	716.138	2	716.138	18	716.138	51	716.138	92	716.138	167	716.138	246	716.138	317	716.138	385	716.138	415	716.138	436	716.138	449	716.138	454	
716.626	5	716.626	-1	716.626	-2	716.626	4	716.626	20	716.626	54	716.626	96	716.626	171	716.626	248	716.626	322	716.626	383	716.626	418	716.626	442	716.626	461	716.626	466	
717.114	-1	717.114	0	717.114	-4	717.114	1	717.114	16	717.114	49	717.114	94	717.114	170	717.114	250	717.114	328	717.114	397	717.114	429	717.114	452	717.114	469	717.114	478	
717.603	-1	717.603	0	717.603	3	717.603	0	717.603	19	717.603	49	717.603	93	717.603	177	717.603	254	717.603	330	717.603	397	717.603	426	717.603	456	717.603	474	717.603	478	
718.091	0	718.091	0	718.091	4	718.091	3	718.091	19	718.091	59	718.091	96	718.091	180	718.091	265	718.091	337	718.091	412	718.091	439	718.091	466	718.091	486	718.091	486	
718.58	0	718.58	-2	718.58	-7	718.58	-2	718.58	15	718.58	52	718.58	100	718.58	185	718.58	272	718.58	346	718.58	423	718.58	451	718.58	480	718.58	496	718.58	504	
719.068	-9	719.068	-4	719.068	-1	719.068	-1	719.068	18	719.068	54	719.068	97	719.068	186	719.068	270	719.068	349	719.068	427	719.068	458	719.068	489	719.068	501	719.068	509	
719.557	-1	719.557	-1	719.557	-3	719.557	-1	719.557	18	719.557	54	719.557	102	719.557	191	719.557	271	719.557	353	719.557	424	719.557	464	719.557	491	719.557	508	719.557	513	
720.046	-3	720.046	2	720.046	1	720.046	2	720.046	18	720.046	61	720.046	106	720.046	195	720.046	280	720.046	366	720.046	440	720.046	468	720.046	500	720.046	519	720.046	526	
720.534	2	720.534	-2	720.534	-3	720.534	0	720.534	20	720.534	62	720.534	109	720.534	203	720.534	294	720.534	374	720.534	450	720.534	485	720.534	514	720.534	532	720.534	541	
721.023	-4	721.023	-1	721.023	-1	721.023	2	721.023	22	721.023	58	721.023	108	721.023	203	721.023	289	721.023	381	721.023	454	721.023	484	721.023	518	721.023	531	721.023	541	
721.511	1	721.511	-3	721.511	0	721.511	1	721.511	24	721.511	64	721.511	111	721.511	202	721.511	302	721.511	384	721.511	465	721.511	496	721.511	525	721.511	546	721.511	551	
722	-5	722	3	722	1	722	-3	722	22	722	68	722	110	722	211	722	300	722	387	722	471	722	499	722	532	722	554	722	558	
722.488	-1	722.488	2	722.488	-4	722.488	0	722.488	22	722.488	67	722.488	113	722.488	214	722.488	314	722.488	399	722.488	476	722.488	511	722.488	540	722.488	556	722.488	567	
722.977	2	722.977	0	722.977	0	722.977	4	722.977	23	722.977	71	722.977	118	722.977	217	722.977	315	722.977	400	722.977	484	722.977	514	722.977	547	722.977	563	722.977	573	
723.466	2	723.466	-4	723.466	-5	723.466	-5	723.466	24	723.466	68	723.466	120	723.466	220	723.466	316	723.466	405	723.466	488	723.466	520	723.466	550	723.466	570	723.466	579	
723.954	-4	723.954	-4	723.954	0	723.954	-2	723.954	22	723.954	70	723.954	119	723.954	220	723.954	319	723.954	406	723.954	487	723.954	523	723.954	553	723.954	570	723.954	581	
724.443	-1	724.443	1	724.443	-4	724.443	-1	724.443	28	724.443	70	724.443	123	724.443	229	724.443	328	724.443	415	724.443	501	724.443	534	724.443	565	724.443	583	724.443	591	
724.932	0	724.932	2	724.932	-1	724.932	3	724.932	28	724.932	72	724.932	125	724.932	235	724.932	334	724.932	424	724.932	509	724.932	539	724.932	577	724.932	596	724.932	602	
725.421	-3	725.421	-5	725.421	-3	725.421	-6	725.421	22	725.421	73	725.421	127	725.421	229	725.421	333	725.421	427	725.421	504	725.421	532	725.421	572	725.421	588	725.421	595	
725.909	-4	725.909	-2	725.909	-6	725.909	-2	725.909	21	725.909	77	725.909	125	725.909	237	725.909	344	725.909	433	725.909	512	725.909	551	725.909	581	725.909	602	725.909	609	
726.398	-7	726.398	-3	726.398	0	726.398	0	726.398	28	726.398	78	726.398	128	726.398	242	726.398	344	726.398	436	726.398	521	726.398	548	726.398	587	726.398	606	726.398	610	
726.887	-7	726.887	-7	726.887	-3	726.887	-5	726.887	25	726.887	78	726.887	133	726.887	245	726.887	350	726.887	440	726.887	520	726.887	554	726.887	591	726.887	607	726.887	614	
727.375	1	727.375	1	727.375	3	727.375	7	727.375	38	727.375	85	727.375	144	727.375	257	727.375	359	727.375	454	727.375	534	727.375	568	727.375	600	727.375	618	727.375	627	
727.864	-2	727.864	-2	727.864	-2	727.864	1	727.864	31	727.864	83	727.864	139	727.864	258	727.864	363	727.864	456	727.864	536	727.864	570	727.864	603	727.864	626	727.864	628	
728.353	-8	728.353	-4	728.353	-2	728.353	-1	728.353	31	728.353	85	728.353	145	728.353	259	728.353	371	728.353	468	728.353	549	728.353	581	728.353	610	728.353	632	728.353	637	
728.842	0	728.842	-2	728.842	3	728.842	9	728.842	35	728.842	89	728.842	150	728.842	272	728.842	374	728.842	472	728.842	549	728.842	585	728.842	617	728.842	631	728.842	643	
729.331	-2	729.331	-1	729.331	1	729.331	2	729.331	38	729.331	91	729.331	154	729.331	270	729.331	383	729.331	476	729.331	557	729.331	600	729.331	625	729.331	643	729.331	652	
729.819	-5	729.819	-1	729.819	-4	729.819	1	729.819	34	729.819	93	729.819	156	729.819	271	729.819	380	729.819	471	729.819	557	729.819	592	729.819	624	729.819	643	729.819	651	
730.308	-4	730.308	-3	730.308	-5	730.308	3	730.308	33	730.308	95	730.308	155	730.308	278	730.308	386	730.308	482	730.308	568	730.308	599	730.308	631	730.308	653	730.308	652	
730.797	2	730.797	-1	730.797	-3	730.797	4	730.797	38	730.797	99	730.797	162	730.797	282	730.797	395	730.797	493	730.797	576	730.797	611	730.797	644	730.797	661	730.797	667	
731.286	3	731.286	-3	731.286	4	731.286	0	731.286	38	731.286	97	731.286	165	731.286	289	731.286	397	731.286	493	731.286	571	731.286	607	731.286	638	731.286	655	731.286	665	
731.775	1	731.775	-1	731.775	-1	731.775	3	731.775	36	731.775	101	731.775	162	731.775	288	731.775	398	731.775	493	731.775	575	731.775	606	731.775	640	731.775	660	731.775	658	
732.264	2	732.264	0	732.264	3	732.264	6	732.264	37	732.264	102	732.264	170	732.264	296	732.264	407	732.264	507	732.264	585	732.264	619	732.264	651	732.264	668	732.264	678	
732.753	-9	732.753	-1	732.753	0	732.753	0	732.753	39	732.753	101	732.753	168	732.753	294	732.753	405	732.753	504	732.753	584	732.753	621	732.753	654	732.753	669	732.753	675	
733.242	-1	733.242	3	733.242	-1	733.242	2	733.242	45	733.242	105	733.242	172	733.242	302	733.242	417	733.242	514	733.242	594	733.242	627	733.242	661	733.242	677	733.242	686	
733.73	-1	733.73	-3	733.73	-3	733.73	1	733.73	38	733.73	103	733.73	170	733.73	296	733.73	412	733.73	507	733.73	591	733.73	625	733.73	661	733.73	670	733.73	679	
734.219	1	734.219	-2	734.219	0	734.219	4	734.219	41	734.219	105	734.219	173	734.219	308	734.219	422	734.219	519	734.219	601	734.219	632	734.219	663	734.219	684	734.219	689	
734.708	0	734.708	-1	734.708	-2	734.708	3	734.708	44	734.708	112	734.708	175	734.708	305	734.708	420	734.708	518	734.708	605	734.708	633	734.708	662	734.708	679	734.708	689	
735.197	-1	735.197	4	735.197	-1	735.197	1	735.197	46	735.197	111	735.197	183	735.197	312	735.197	430	735.197	531	735.197	612	735.197	649	735.197	672	735.197	696	735.197	696	
735.686	-1	735.686	-1	735.686	1	735.686	-1	735.686	42	735.686	111	735.686	177	735.686	311	735.686	422	735.686	522	735.686	609	735.686	639	735.686	673	735.686	687	735.686	694	
736.175	4	736.175	3	736.175	0	736.175	5	736.175	42	736.175	115	736.175	185	736.175	314	736.175	427	736.175	529	736.175	620	736.175	647	736.175	676	736.175	698	736.175	703	
736.664	-2	736.664	-5	736.664	-6	736.664	2	736.664	37	736.664	108	736.664	172	736.664	311	736.664	427	736.664	525	736.664	614	736.664	648	736.664	680	736.664	698	736.664	702	
737.153	0	737.153	5	737.153	2	737.153	5	737.153	43	737.153	111	737.153	178	737.153	310	737.153	425	737.153	531	737.153	612	737.153	651	737.153	682	737.153	695	737.153	702	
737.642	-2	737.642	0	737.642	-2	737.642	5	737.642	39	737.642	110	737.642	176	737.642	310	737.642	430	737.642	529	737.642	613	737.642	646	737.642	685	737.642	702	737.642	703	
738.131	-6	738.131	-6	738.131	-9	738.131	-2	738.131	36	738.131	107	738.131	170	738.131	305	738.131	431	738.131	528	738.131	617	738.131	649	738.131	687	738.131	706	738.131	711	
738.62	-1	738.62	-1	738.62	0	738.62	1	738.62	40	738.62	102	738.62	172	738.62	305	738.62	421	738.62	520	738.62	610	738.62	647	738.62	677	738.62	698	738.62	701	
739.109	3	739.109	3	739.109	3	739.109	0	739.109	37	739.109	104	739.109	175	739.109	306	739.109	424	739.109	530	739.109	616	739.109	658	739.109	691	739.109	709	739.109	716	
739.599	-1	739.599	2	739.599	1	739.599	6	739.599	38	739.599	102	739.599	169	739.599	296	739.599	418	739.599	521	739.599	614	739.599	653	739.599	684	739.599	708	739.599	716	
740.088	-2	740.088	-2	740.088	-2	740.088	2	740.088	31	740.088	98	740.088	156	740.088	290	740.088	404	740.088	516	740.088	606	740.088	644	740.088	675	740.088	694	740.088	705	
740.577	-3	740.577	-3	740.577	0	740.577	3	740.577	35	740.577	95	740.577	159	740.577	286	740.577	404	740.577	512	740.577	607	740.577	638	740.577	681	740.577	698	740.577	702	
741.066	-2	741.066	2	741.066	2	741.066	4	741.066	35	741.066	89	741.066	153	741.066	280	741.066	397	741.066	504	741.066	599	741.066	646	741.066	675	741.066	696	741.066	702	
741.555	-1	741.555	1	741.555	-2	741.555	2	741.555	31	741.555	81	741.555	147	741.555	269	741.555	388	741.555	498	741.555	590	741.555	636	741.555	672	741.555	694	741.555	705	
742.044	3	742.044	2	742.044	-2	742.044	4	742.044	31	742.044	85	742.044	141	742.044	258	742.044	375	742.044	492	742.044	583	742.044	627	742.044	665	742.044	688	742.044	696	
742.533	-3	742.533	-2	742.533	-1	742.533	0	742.533	25	742.533	73	742.533	129	742.533	246	742.533	360	742.533	476	742.533	568	742.533	615	742.533	650	742.533	674	742.533	687	
743.022	-1	743.022	-1	743.022	1	743.022	0	743.022	27	743.022	72	743.022	121	743.022	239	743.022	353	743.022	455	743.022	552	743.022	600	743.022	637	743.022	667	743.022	674	
743.511	-3	743.511	-3	743.511	-6	743.511	-5	743.511	18	743.511	63	743.511	115	743.511	221	743.511	338	743.511	444	743.511	547	743.511	596	743.511	633	743.511	660	743.511	674	
744.001	0	744.001	3	744.001	-2	744.001	1	744.001	19	744.001	61	744.001	110	744.001	209	744.001	323	744.001	433	744.001	537	744.001	582	744.001	625	744.001	645	744.001	656	
744.49	-3	744.49	-3	744.49	2	744.49	-3	744.49	16	744.49	57	744.49	102	744.49	203	744.49	313	744.49	419	744.49	522	744.49	566	744.49	611	744.49	638	744.49	650	
744.979	-2	744.979	-5	744.979	-6	744.979	-5	744.979	14	744.979	49	744.979	91	744.979	186	744.979	292	744.979	397	744.979	500	744.979	545	744.979	591	744.979	613	744.979	627	
745.468	-1	745.468	0	745.468	0	745.468	2	745.468	18	745.468	47	745.468	86	745.468	181	745.468	282	745.468	390	745.468	485	745.468	535	745.468	578	745.468	611	745.468	624	
745.957	1	745.957	0	745.957	-2	745.957	2	745.957	13	745.957	47	745.957	84	745.957	170	745.957	270	745.957	375	745.957	476	745.957	523	745.957	570	745.957	598	745.957	609	
746.447	-1	746.447	-2	746.447	-1	746.447	-3	746.447	15	746.447	41	746.447	68	746.447	157	746.447	253	746.447	350	746.447	451	746.447	497	746.447	542	746.447	572	746.447	585	
