state,steps,frame,action,reward,config_id,seed,time,area,representation.tilings,environment.zone,representation.tiles,environment.path,representation.which_tc,epsilon,experiment.update_freq,experiment.step_duration,experiment.checkpoint,lambda,alpha,experiment.image_save_keys,representation.wrap_time,environment,algorithm,compatibility_mode,filepath
[1.74390492e+09],902,901,[0.398 0.762 0.324 0.    0.332 0.606],0.0025351976421254343,-1218705839273047981,0,1743999825.1849787,"[137.25   628.9375 260.6875 391.375  529.875  368.6875 424.3125 740.4375
 530.125  440.625  304.1875 331.25   197.5625 259.8125 105.375  455.25
 384.4375 277.0625 155.0625 176.5    262.     585.125  659.0625 211.625
 324.     212.0625 719.5    498.3125 486.625  289.3125 308.6875 430.0625
 502.25   466.6875 475.8125 307.6875]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390522e+09],903,902,[0.398 0.762 0.324 0.    0.332 0.606],-0.01157944540963888,-1218705839273047981,0,1743999834.8565419,"[139.3125 633.875  267.6875 389.0625 529.5625 373.125  429.6875 740.5625
 538.375  446.9375 235.25   342.5625 211.5625 255.     107.625  461.875
 394.8125 273.0625 158.0625 177.375  269.875  590.1875 667.6875 216.375
 225.6875 216.9375 729.1875 504.75   490.25   292.9375 311.625  361.375
 502.5    472.9375 481.5    308.9375]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390552e+09],904,903,[0.398 0.762 0.324 0.    0.332 0.606],5.417273284133148e-05,-1218705839273047981,0,1743999844.9762278,"[146.375  621.5    261.75   392.5    525.0625 375.6875 419.875  610.5
 524.8125 435.75   226.5    330.25   203.875  253.375  112.     452.875
 389.625  281.8125 154.8125 176.0625 264.875  588.8125 662.3125 217.8125
 324.375  213.5625 720.25   503.375  490.125  289.1875 302.5    360.625
 506.375  471.125  477.9375 310.5625]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390582e+09],905,904,[0.398 0.762 0.324 0.    0.332 0.606],0.016984162030914036,-1218705839273047981,0,1743999854.88173,"[168.     625.3125 266.9375 396.5    525.9375 368.3125 425.3125 649.9375
 530.8125 444.75   309.8125 349.8125 225.9375 256.1875 106.625  456.6875
 390.5625 284.6875 154.1875 176.3125 265.0625 591.0625 660.625  213.
 338.4375 210.9375 721.25   505.4375 495.375  287.625  310.0625 361.6875
 504.9375 474.25   475.5625 307.375 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390612e+09],906,905,[0.398 0.762 0.324 0.    0.332 0.606],-0.012371521998569458,-1218705839273047981,0,1743999865.1378696,"[138.625  626.75   267.75   391.375  524.25   344.0625 425.6875 677.4375
 530.125  443.0625 235.8125 332.9375 212.375  250.1875 102.5625 459.125
 389.875  281.75   156.6875 178.5625 267.     597.125  666.     216.6875
 329.125  211.     723.75   502.875  496.625  293.375  311.4375 363.0625
 503.3125 473.     479.6875 310.375 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390642e+09],907,906,[0.398 0.762 0.324 0.    0.332 0.606],0.008688041248460196,-1218705839273047981,0,1743999875.3992693,"[159.125  634.75   279.1875 401.0625 528.8125 372.0625 429.5625 663.375
 532.375  445.8125 244.9375 341.375  219.8125 257.5    110.1875 457.125
 395.8125 276.8125 158.375  177.25   262.375  590.125  671.     213.125
 325.9375 226.8125 722.1875 509.3125 494.3125 291.3125 305.25   361.4375
 507.     473.8125 479.375  311.75  ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390672e+09],908,907,[0.398 0.762 0.324 0.    0.332 0.606],-0.008891472243878054,-1218705839273047981,0,1743999885.736232,"[147.125  624.25   262.8125 398.125  521.8125 353.5    419.25   603.5
 525.125  438.5    239.25   336.5    204.8125 246.     102.3125 450.25
 387.3125 279.0625 158.     177.9375 263.4375 593.     663.125  215.3125
 334.4375 225.5    711.125  497.75   549.1875 291.0625 300.6875 358.5625
 496.8125 472.8125 470.375  309.6875]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390702e+09],909,908,[0.398 0.762 0.324 0.    0.332 0.606],0.0030899374952401528,-1218705839273047981,0,1743999896.0510812,"[158.     626.25   259.     397.4375 529.5    367.125  434.5625 665.5625
 519.125  438.875  240.     332.5625 219.     243.75   102.8125 461.5
 388.375  280.25   156.1875 182.5625 271.5625 594.25   673.3125 219.125
 340.5625 218.75   730.     506.25   457.5625 293.6875 309.4375 363.0625
 502.375  479.     489.3125 317.25  ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390732e+09],910,909,[0.398 0.762 0.324 0.    0.332 0.606],0.00327682856038452,-1218705839273047981,0,1743999906.5708616,"[149.6875 635.75   269.125  394.0625 521.9375 359.625  424.     704.1875
 539.1875 447.1875 305.5    325.75   216.3125 253.9375  97.4375 464.4375
 389.5    283.25   153.8125 173.0625 258.75   585.8125 651.625  210.625
 328.625  207.5625 615.     491.125  536.625  287.5    303.5    351.6875
 507.5    469.4375 473.25   301.8125]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390762e+09],911,910,[0.398 0.762 0.324 0.    0.332 0.606],0.008068611178121632,-1218705839273047981,0,1743999916.7135572,"[142.125  630.3125 272.8125 392.     527.6875 357.9375 413.25   663.75
 526.9375 448.75   315.5625 333.125  222.9375 248.375  101.3125 463.75
 387.3125 268.8125 156.     175.9375 270.875  590.75   670.     220.75
 341.625  217.0625 728.5    505.625  546.9375 291.9375 303.5625 361.4375
 501.375  480.5625 478.5625 302.4375]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390792e+09],912,911,[0.398 0.762 0.324 0.    0.332 0.606],0.006609929801053269,-1218705839273047981,0,1743999926.9669485,"[146.625  628.6875 255.625  398.     529.375  363.9375 412.5625 690.8125
 539.625  441.25   315.3125 328.6875 234.375  256.5    103.25   462.8125
 390.6875 286.0625 158.25   176.5    268.6875 601.1875 679.125  216.75
 332.8125 211.625  732.125  509.5    546.875  294.75   304.8125 366.5625
 518.25   483.0625 484.5    308.8125]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390822e+09],913,912,[0.398 0.762 0.324 0.    0.332 0.606],-0.013786613859749998,-1218705839273047981,0,1743999937.448587,"[133.8125 627.3125 256.5625 388.25   528.3125 358.9375 404.125  678.75
 538.5    442.625  238.125  331.75   230.6875 260.875  109.6875 461.25
 383.5625 276.9375 154.     178.5    274.0625 590.5625 678.6875 222.9375
 337.3125 212.25   729.875  503.625  545.     290.5    295.875  363.1875
 509.125  482.     480.5    309.5625]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390852e+09],914,913,[0.398 0.762 0.324 0.    0.332 0.606],-9.50654529706329e-05,-1218705839273047981,0,1743999947.5132124,"[147.3125 624.9375 257.875  388.6875 524.8125 375.625  407.75   666.9375
 538.875  441.     219.3125 343.625  220.75   265.4375 101.8125 454.0625
 392.25   284.8125 156.9375 180.0625 267.4375 586.5    668.1875 221.0625
 328.375  213.6875 722.5625 501.9375 550.0625 288.375  307.4375 362.6875
 501.875  485.9375 476.25   309.5   ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390882e+09],915,914,[0.398 0.762 0.324 0.    0.332 0.606],-0.008139698959148652,-1218705839273047981,0,1743999957.54189,"[136.     625.625  253.625  386.25   528.8125 371.875  411.6875 610.5625
 540.3125 440.375  300.75   334.1875 201.9375 260.8125 108.6875 451.25
 387.0625 272.625  154.125  174.9375 261.125  578.75   664.875  214.5
 333.1875 211.3125 718.1875 500.1875 485.9375 296.1875 302.5    359.3125
 496.0625 475.875  469.4375 304.8125]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390912e+09],916,915,[0.398 0.762 0.324 0.    0.332 0.606],0.002836155841487111,-1218705839273047981,0,1743999967.9375918,"[151.     621.5    266.5    385.6875 530.5625 376.75   426.0625 748.
 544.6875 444.125  218.     345.3125 224.3125 263.8125 104.625  451.9375
 392.0625 269.     155.5625 177.     263.6875 583.375  657.125  217.875
 337.1875 209.125  719.1875 501.875  487.75   286.25   307.4375 361.8125
 505.25   477.375  472.5    310.0625]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390942e+09],917,916,[0.398 0.762 0.324 0.    0.332 0.606],0.019489658487888115,-1218705839273047981,0,1743999978.282258,"[166.3125 628.     257.0625 395.625  525.4375 368.9375 436.8125 715.
 536.5    452.75   305.0625 346.5    212.75   259.875   99.375  447.0625
 394.9375 276.8125 154.8125 177.4375 263.375  589.8125 665.     219.0625
 430.5    229.1875 721.8125 507.875  496.875  285.9375 303.625  359.5625
 490.375  484.375  472.3125 317.25  ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74390972e+09],918,917,[0.398 0.762 0.324 0.    0.332 0.606],-0.016191232683927487,-1218705839273047981,0,1743999988.2472394,"[140.75   626.0625 260.375  388.125  520.875  367.0625 416.1875 726.375
 540.25   437.625  305.1875 336.75   202.     259.875  105.4375 424.1875
 389.1875 273.4375 154.9375 177.75   264.9375 597.25   671.9375 216.5
 377.6875 216.5625 725.     501.     493.     294.1875 302.875  357.8125
 504.125  475.75   468.875  303.25  ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391002e+09],919,918,[0.398 0.762 0.324 0.    0.332 0.606],-0.01998709104334023,-1218705839273047981,0,1743999998.769823,"[156.625  621.5    262.5    387.5    432.6875 370.5625 415.4375 708.25
 536.625  444.125  240.1875 336.0625 201.1875 257.5    105.5    435.4375
 386.125  271.625  154.4375 180.5625 257.375  584.0625 663.0625 213.5
 328.5    215.5    718.875  502.25   492.25   287.75   310.6875 358.25
 498.375  479.5    477.375  304.3125]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391032e+09],920,919,[0.398 0.762 0.324 0.    0.332 0.606],0.01519390278704911,-1218705839273047981,0,1744000009.0161464,"[148.1875 624.0625 263.4375 389.9375 523.3125 364.5625 412.25   707.3125
 536.9375 445.3125 212.6875 339.8125 198.1875 259.875  104.75   439.9375
 386.0625 262.875  154.125  179.375  263.1875 588.625  665.9375 218.5625
 326.375  216.125  721.75   502.625  500.5625 289.8125 308.8125 360.8125
 566.75   483.625  477.875  305.8125]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391062e+09],921,920,[0.398 0.762 0.324 0.    0.332 0.606],-0.007146245651209024,-1218705839273047981,0,1744000019.3176432,"[166.875  630.6875 262.9375 394.9375 531.4375 369.1875 434.6875 731.1875
 544.4375 450.1875 241.     338.625  216.5625 264.3125 102.5625 445.25
 393.     280.0625 154.3125 179.375  267.4375 590.75   664.625  213.875
 229.0625 212.     727.0625 505.25   448.6875 291.9375 307.75   358.4375
 513.375  484.0625 477.875  303.25  ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391092e+09],922,921,[0.398 0.762 0.324 0.    0.332 0.606],0.026047602281260317,-1218705839273047981,0,1744000029.5712624,"[145.375  623.125  263.25   396.3125 523.4375 361.375  424.8125 697.75
 542.125  444.875  306.5    347.8125 206.     258.5    106.6875 437.625
 387.5625 271.1875 158.25   182.5    265.75   590.6875 664.4375 214.625
 324.     216.3125 722.5625 503.375  542.875  287.5    305.625  356.5
 595.8125 485.75   477.5    306.375 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391122e+09],923,922,[0.398 0.762 0.324 0.    0.332 0.606],-0.013983957369475527,-1218705839273047981,0,1744000039.9427047,"[147.625  636.3125 267.625  394.8125 524.6875 359.9375 424.25   710.125
 534.9375 444.375  227.875  353.9375 217.5    263.75   101.9375 434.125
 390.1875 277.8125 158.8125 179.4375 269.75   585.375  661.     217.25
 315.3125 215.125  729.25   501.6875 543.4375 288.0625 311.5    359.75
 508.3125 484.     477.3125 303.5625]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391152e+09],924,923,[0.398 0.762 0.324 0.    0.332 0.606],0.0060256160104773,-1218705839273047981,0,1744000049.69409,"[150.125  629.6875 270.9375 385.4375 527.625  364.0625 413.8125 726.5625
 542.6875 450.     310.6875 338.6875 222.625  260.5625 103.4375 458.5625
 392.3125 284.4375 156.5    178.5    259.5625 580.3125 658.5625 215.875
 315.375  214.1875 723.8125 502.     536.875  285.6875 305.5    362.5
 508.4375 477.125  474.1875 299.625 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391182e+09],925,924,[0.398 0.762 0.324 0.    0.332 0.606],0.023831442220943903,-1218705839273047981,0,1744000059.5031812,"[170.0625 622.     263.625  398.75   525.5625 361.625  409.25   669.4375
 538.8125 446.5    314.6875 351.125  222.4375 259.4375 104.4375 464.5625
 394.75   274.3125 158.0625 182.5625 273.0625 597.375  670.4375 224.3125
 324.8125 235.     735.4375 509.75   550.0625 292.5625 315.125  362.375
 614.25   493.     488.25   309.    ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391212e+09],926,925,[0.398 0.762 0.324 0.    0.332 0.606],-0.03278916025375514,-1218705839273047981,0,1744000069.7183084,"[193.1875 621.     186.5625 388.6875 532.75   357.5    429.4375 593.875
 533.6875 442.625  310.9375 352.875  217.875  258.0625 106.5    467.625
 392.5    281.5    154.5625 173.1875 261.5625 575.9375 661.8125 218.
 221.8125 218.75   717.6875 500.     492.5625 283.75   307.125  419.9375
 555.3125 476.625  471.375  303.5   ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391242e+09],927,926,[0.398 0.762 0.324 0.    0.332 0.606],0.009397384271865655,-1218705839273047981,0,1744000079.6817515,"[138.6875 621.5625 271.9375 383.8125 524.9375 357.5625 429.875  678.8125
 526.0625 448.375  308.4375 340.3125 207.4375 258.875  106.     467.375
 389.4375 266.375  155.625  176.625  267.25   589.5    663.125  215.4375
 319.9375 220.25   727.4375 502.5625 490.5    288.125  312.625  356.9375
 563.8125 479.9375 471.9375 304.6875]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391272e+09],928,927,[0.398 0.762 0.324 0.    0.332 0.606],-0.010042600105003492,-1218705839273047981,0,1744000090.2106771,"[167.75   630.0625 255.9375 396.3125 439.625  349.75   431.8125 655.875
 531.875  445.6875 319.8125 343.8125 245.375  265.4375 105.0625 467.875
 384.5    268.125  155.375  174.0625 264.9375 591.1875 672.9375 216.4375
 226.1875 215.5    716.75   494.75   497.9375 285.25   316.375  360.8125
 591.9375 482.625  468.5    300.375 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391302e+09],929,928,[0.398 0.762 0.324 0.    0.332 0.606],0.005958066754247361,-1218705839273047981,0,1744000100.503032,"[144.875  631.125  261.4375 385.1875 527.4375 357.375  424.1875 647.625
 535.625  447.0625 241.625  341.6875 226.4375 257.8125  95.8125 461.5
 388.75   279.25   154.5625 178.8125 265.8125 592.25   671.8125 212.8125
 306.375  210.875  725.875  500.125  500.     290.75   301.875  357.25
 571.1875 491.6875 480.875  304.    ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391332e+09],930,929,[0.398 0.762 0.324 0.    0.332 0.606],0.005261173554128036,-1218705839273047981,0,1744000110.7899303,"[148.3125 632.5    264.8125 381.625  523.3125 222.4375 423.875  713.3125
 531.     446.875  449.1875 345.     218.6875 255.625   98.6875 455.625
 389.6875 272.125  158.8125 177.9375 266.9375 585.6875 661.6875 214.625
 312.75   214.75   725.4375 504.5    499.1875 289.625  311.25   362.
 565.875  488.1875 478.125  303.375 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391362e+09],931,930,[0.398 0.762 0.324 0.    0.332 0.606],0.00024815507365649715,-1218705839273047981,0,1744000120.8190117,"[173.3125 636.     263.25   388.5625 520.875  348.75   426.4375 719.25
 533.0625 443.875  243.75   350.75   210.375  266.9375 102.5    467.8125
 388.9375 276.9375 154.0625 177.25   264.75   587.8125 663.9375 212.75
 313.8125 207.4375 721.75   498.875  499.8125 286.4375 306.125  420.875
 569.75   486.5    480.4375 313.6875]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391392e+09],932,931,[0.398 0.762 0.324 0.    0.332 0.606],-0.00933624866260149,-1218705839273047981,0,1744000130.8396132,"[152.4375 625.4375 263.625  384.75   490.8125 345.9375 424.9375 663.75
 528.3125 442.875  221.125  341.     212.875  256.5     94.0625 455.75
 385.1875 274.9375 156.25   181.5625 268.     597.125  673.5625 218.5
 319.     211.5    728.125  507.3125 502.5625 294.3125 315.4375 361.3125
 572.375  497.1875 481.1875 306.625 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391422e+09],933,932,[0.398 0.762 0.324 0.    0.332 0.606],-0.0029321805571028755,-1218705839273047981,0,1744000141.4540634,"[144.1875 621.8125 252.1875 378.8125 509.75   359.8125 422.75   686.9375
 526.375  442.8125 232.25   345.5    212.5    257.0625 101.625  446.375
 379.0625 270.6875 156.625  180.3125 269.5625 594.625  671.8125 214.9375
 311.9375 216.75   729.     506.375  451.625  288.8125 316.6875 359.125
 613.6875 486.75   476.6875 306.875 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391452e+09],934,933,[0.398 0.762 0.324 0.    0.332 0.606],0.021295152778428878,-1218705839273047981,0,1744000152.0169282,"[169.4375 633.6875 250.9375 387.125  527.0625 350.5    425.875  718.4375
 541.375  451.5625 332.0625 358.0625 211.375  242.1875 105.9375 464.9375
 391.5    280.9375 154.9375 177.1875 268.125  591.0625 662.25   212.3125
 319.1875 210.     722.25   506.375  541.625  289.125  317.25   361.375
 567.25   492.375  470.9375 312.8125]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391482e+09],935,934,[0.398 0.762 0.324 0.    0.332 0.606],-0.0038597807604749726,-1218705839273047981,0,1744000162.4249165,"[165.9375 635.25   256.4375 399.0625 521.6875 360.0625 419.875  704.4375
 535.5    446.25   311.25   352.125  219.1875 261.125  103.0625 454.5
 380.625  275.     155.4375 176.375  259.9375 579.875  669.5625 221.9375
 318.375  214.9375 718.875  498.8125 542.     289.625  323.625  358.8125
 573.5    486.1875 466.75   307.125 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391512e+09],936,935,[0.398 0.762 0.324 0.    0.332 0.606],-0.011800235231994655,-1218705839273047981,0,1744000173.2124434,"[159.9375 629.9375 258.     394.125  519.125  343.6875 405.     706.5
 534.3125 448.75   221.6875 344.9375 206.1875 258.875   99.5    451.3125
 387.75   275.     161.0625 180.6875 270.9375 588.125  678.875  218.6875
 236.9375 214.3125 731.25   508.375  543.5625 292.9375 319.625  371.5625
 610.625  496.375  481.375  307.25  ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
[1.74391542e+09],937,936,[0.398 0.762 0.324 0.    0.332 0.606],-0.005336811259552432,-1218705839273047981,0,1744000183.449008,"[144.0625 639.6875 258.125  385.5625 528.3125 343.375  420.1875 728.125
 538.8125 448.5    307.25   352.6875 214.8125 262.8125 103.     446.875
 392.375  276.8125 155.3125 180.125  268.5    585.5    668.     215.5625
 225.6875 215.25   731.625  504.125  494.6875 292.375  320.0625 364.6875
 507.875  496.4375 475.625  310.625 ]",,1,,data/online/E5/P1/Spreadsheet-Poisson/z1,,,1,0.01,0,,,*,,P2,Poisson,0,experiments/online/E5/P1/poisson.xlsx
