time,steps,action,reward,seed,config_id,area,frame,state,experiment.update_freq,lambda,alpha,representation.tiles,representation.wrap_time,environment.zone,representation.tilings,epsilon,experiment.step_duration,representation.which_tc,environment,algorithm
1743917133.399205,564,1,0.5952876210212708,0,-7091294343972981023,"[131.375  287.1875 363.875  465.5    397.75   174.75   193.125  268.9375
 448.6875 587.     244.5625 352.25   301.3125 305.4375 379.375  443.375
 468.75   743.9375 584.1875 319.75    88.5    541.9375 485.875  174.9375
 395.875  323.5    378.375  464.9375 340.6875 409.     393.0625 349.
 195.     371.8125 565.375  483.8125]",563,[0.22596226 0.58859468],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743917433.3269377,565,1,0.5885946750640869,0,-7091294343972981023,"[167.6875 440.4375 355.875  636.625  246.875  174.25   195.5625 270.75
 447.4375 575.9375 246.5    349.375  304.8125 301.5625 387.1875 393.3125
 478.1875 753.5625 591.875  310.5625  87.6875 525.625  468.6875 195.5625
 380.1875 325.6875 381.6875 460.3125 304.25   352.875  386.3125 344.625
 193.75   362.6875 548.75   409.9375]",564,[0.22943449 0.53341591],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743917733.2475705,566,1,0.5334159135818481,0,-7091294343972981023,"[161.0625 428.0625 366.5625 481.375  398.3125 167.6875 200.0625 270.1875
 452.9375 585.875  243.125  347.75   302.5625 372.9375 382.125  438.3125
 474.3125 765.5625 548.6875 308.9375  88.9375 533.125  477.5    182.6875
 391.375  318.875  381.3125 463.0625 317.     408.875  392.875  343.75
 197.0625 369.5    554.4375 415.125 ]",565,[0.23290671 0.61746669],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743918033.3850513,567,1,0.6174666881561279,0,-7091294343972981023,"[173.9375 436.625  357.8125 385.0625 437.9375 171.5    199.8125 271.625
 442.5    582.625  241.9375 345.375  310.1875 372.0625 381.5    394.
 449.75   752.6875 513.0625 308.0625  84.8125 542.25   478.8125 227.5625
 391.8125 312.4375 379.625  465.6875 347.3125 408.75   401.9375 351.625
 196.5    364.8125 558.1875 484.375 ]",566,[0.23637893 0.61291462],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743918333.3424304,568,1,0.6129146218299866,0,-7091294343972981023,"[165.8125 424.5625 364.6875 369.0625 435.1875 172.5    189.125  264.3125
 431.75   591.375  243.375  361.375  306.4375 304.5625 384.5    383.875
 509.0625 761.25   505.5    307.3125  92.4375 526.375  486.5625 184.3125
 378.3125 316.75   382.0625 472.4375 340.875  404.25   416.625  360.375
 200.875  368.     560.1875 413.375 ]",567,[0.23985115 0.57474703],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743918633.4715934,569,0,0.5747470259666443,0,-7091294343972981023,"[131.5625 430.9375 359.     492.25   289.75   169.3125 182.9375 270.6875
 436.6875 588.125  250.25   350.0625 306.5    309.4375 392.     394.8125
 442.75   749.4375 575.25   298.8125  86.375  518.25   464.0625 182.8125
 380.625  320.8125 373.25   497.25   316.5    367.0625 395.375  348.5
 194.     361.3125 557.875  488.375 ]",568,[0.24332338 0.54879516],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743918933.061396,570,1,0.5487951636314392,0,-7091294343972981023,"[120.125  262.875  331.9375 474.625  307.1875 201.375  164.25   255.9375
 390.375  557.5625 251.     353.5    285.25   287.125  372.3125 399.
 429.4375 764.875  526.6875 279.1875  79.4375 486.125  495.     193.375
 350.4375 325.4375 394.8125 328.5    275.6875 352.75   385.375  357.875
 222.375  366.875  545.6875 444.125 ]",569,[0.2467956  0.38602674],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743919233.322927,571,1,0.3860267400741577,0,-7091294343972981023,"[147.6875 263.1875 360.8125 356.6875 446.125  168.4375 184.9375 268.75
 417.     583.75   247.25   353.625  300.8125 438.3125 395.6875 396.375
 442.9375 762.875  562.8125 312.      89.9375 520.5    482.3125 186.
 383.8125 314.0625 376.125  466.8125 327.375  402.5625 402.     349.5
 197.75   369.75   566.0625 484.5625]",570,[0.25026782 0.55938333],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743919533.369096,572,1,0.5593833327293396,0,-7091294343972981023,"[171.125  261.125  361.75   362.5    444.8125 163.     198.625  276.625
 417.75   581.25   243.9375 343.375  304.875  364.3125 373.6875 431.8125
 462.1875 754.4375 579.     308.75    89.125  523.625  480.     188.3125
 409.4375 332.875  383.5    467.5    304.1875 391.6875 411.125  354.6875
 202.25   372.9375 577.3125 416.875 ]",571,[0.25374004 0.54385614],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743919833.0638654,573,1,0.543856143951416,0,-7091294343972981023,"[188.0625 270.75   366.125  371.     461.25   170.5625 218.8125 269.8125
 415.125  588.625  245.375  347.125  307.25   440.0625 385.625  452.
 444.9375 741.375  582.4375 317.125   92.75   523.25   468.875  173.3125
 416.625  320.3125 384.     472.25   326.875  360.0625 416.5    362.375
 201.125  371.1875 568.0625 415.0625]",572,[0.25721226 0.58430374],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743920133.401592,574,1,0.5843037366867065,0,-7091294343972981023,"[186.4375 268.1875 362.3125 504.6875 303.9375 167.5625 189.4375 270.0625
 422.75   588.3125 238.5625 347.375  304.8125 285.875  372.0625 395.
 454.375  733.6875 624.6875 318.25    95.0625 525.     471.75   178.1875
 388.5    322.375  381.1875 469.875  298.8125 363.25   412.3125 357.625
 202.875  379.     565.875  479.625 ]",573,[0.26068449 0.51098239],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743920433.4376326,575,1,0.5109823942184448,0,-7091294343972981023,"[160.9375 264.4375 357.6875 362.3125 444.5625 166.     182.875  266.8125
 418.9375 572.875  239.6875 341.625  306.625  287.5    359.3125 394.25
 459.     710.875  627.4375 315.6875  90.375  531.75   476.0625 188.75
 388.4375 328.5    374.     469.0625 302.8125 409.9375 413.8125 357.75
 203.625  367.3125 575.     474.625 ]",574,[0.26415671 0.51584619],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743920733.2681162,576,1,0.5158461928367615,0,-7091294343972981023,"[165.0625 256.5    357.875  518.5    269.625  173.6875 180.5    268.1875
 444.6875 575.1875 237.875  346.3125 300.4375 376.6875 370.25   395.0625
 371.9375 795.6875 591.0625 309.625   91.0625 526.5    467.625  189.125
 396.25   316.3125 381.375  466.5    306.875  396.125  412.1875 356.0625
 203.3125 375.5    565.9375 469.875 ]",575,[0.26762893 0.51138294],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743921033.4397194,577,1,0.5113829374313354,0,-7091294343972981023,"[160.4375 374.625  346.9375 497.375  321.125  173.375  185.5625 268.625
 454.5625 575.125  241.5    351.5625 310.625  290.9375 373.875  396.6875
 455.625  739.625  585.5    309.0625  88.875  529.875  475.375  221.625
 391.3125 321.4375 381.3125 459.0625 304.5625 378.25   403.875  350.0625
 196.375  358.4375 566.5    469.625 ]",576,[0.27110115 0.55348158],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743921333.358048,578,1,0.5534815788269043,0,-7091294343972981023,"[164.5    423.75   348.9375 680.3125 209.0625 175.125  183.4375 275.0625
 446.8125 585.4375 249.     345.0625 307.125  289.1875 362.875  410.4375
 493.8125 764.5625 589.8125 316.1875  91.6875 540.5    479.625  217.8125
 387.625  333.375  371.9375 459.25   304.75   368.75   404.625  353.5625
 200.0625 366.0625 577.8125 478.875 ]",577,[0.27457338 0.57809335],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743921633.4318004,579,1,0.5780933499336243,0,-7091294343972981023,"[168.875  574.5625 351.1875 377.25   529.125  175.4375 195.25   267.6875
 440.5    578.6875 246.     341.8125 299.875  282.4375 368.625  405.5625
 480.4375 762.375  626.625  317.75    91.5    540.9375 473.8125 210.625
 394.     322.125  372.625  462.3125 297.     408.5    404.6875 352.4375
 196.3125 363.125  560.     476.6875]",578,[0.2780456  0.63886809],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743921933.3571563,580,1,0.6388680934906006,0,-7091294343972981023,"[183.1875 566.3125 357.5    571.3125 214.6875 171.0625 213.5625 272.375
 438.125  583.5    246.125  342.875  298.3125 283.25   389.125  398.5625
 504.3125 768.25   583.625  320.6875  88.0625 545.5    474.125  207.4375
 375.625  321.8125 377.9375 470.375  281.9375 371.375  410.     346.5625
 193.6875 361.1875 564.3125 484.5625]",579,[0.28151782 0.60954553],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743922233.4422846,581,1,0.6095455288887024,0,-7091294343972981023,"[159.6875 555.75   366.125  375.75   412.375  171.4375 214.25   268.3125
 428.5    583.125  249.     350.875  304.375  383.3125 384.     409.0625
 487.625  772.125  614.9375 310.125   94.375  534.5625 479.3125 228.25
 395.0625 334.9375 385.1875 463.5625 321.5625 409.875  419.875  357.5625
 202.875  373.125  560.8125 417.375 ]",580,[0.28499004 0.65845615],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743922533.1053274,582,1,0.6584561467170715,0,-7091294343972981023,"[149.125  558.4375 359.4375 480.8125 405.8125 169.625  210.3125 272.
 420.5    581.5625 241.3125 344.6875 302.3125 383.5625 379.875  408.0625
 509.5625 763.625  586.9375 318.6875  84.     532.375  479.     218.8125
 384.3125 325.875  382.375  460.875  308.375  381.375  411.75   354.25
 194.8125 366.9375 567.0625 497.25  ]",581,[0.28846226 0.67888701],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743922833.210198,583,1,0.6788870096206665,0,-7091294343972981023,"[154.6875 294.9375 357.3125 345.75   401.8125 174.8125 214.25   270.5625
 411.375  574.25   240.5    345.5625 308.1875 300.375  374.5625 399.625
 492.5    787.375  589.125  314.3125  89.25   525.4375 487.     225.
 375.75   329.6875 382.125  458.625  309.9375 370.5625 420.1875 361.0625
 198.     365.1875 572.375  496.625 ]",582,[0.29193449 0.53504264],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743923133.220302,584,1,0.5350426435470581,0,-7091294343972981023,"[156.4375 382.875  355.8125 456.     289.6875 174.75   206.5    274.0625
 414.9375 578.4375 243.625  342.5625 305.4375 305.3125 384.25   403.8125
 467.0625 770.9375 597.375  316.8125  97.375  506.25   470.8125 214.8125
 385.875  328.5    372.0625 462.4375 329.625  408.125  412.5    365.6875
 199.5    367.5625 577.5625 481.0625]",583,[0.29540671 0.55651164],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743923433.253626,585,1,0.556511640548706,0,-7091294343972981023,"[159.1875 258.375  357.3125 494.25   259.0625 175.375  199.4375 270.
 403.     581.8125 246.5625 342.875  297.875  293.9375 392.5625 408.75
 476.1875 780.125  605.9375 313.      90.75   520.9375 474.1875 216.
 378.     334.875  379.1875 464.9375 291.9375 405.25   419.3125 365.6875
 195.9375 360.6875 573.3125 472.875 ]",584,[0.29887893 0.51245463],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743923733.399178,586,1,0.512454628944397,0,-7091294343972981023,"[153.3125 265.8125 361.8125  20.375  873.5    178.3125 191.125  268.1875
 415.125  595.3125 249.75   346.875  309.625  367.75   381.625  402.6875
 506.5625 794.875  583.1875 309.875   91.5625 518.25   477.625  204.
 370.0625 320.6875 370.0625 454.375  318.75   378.1875 407.3125 362.125
 201.9375 368.6875 557.875  480.375 ]",585,[0.30235115 0.53285772],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743924033.3477464,587,1,0.5328577160835266,0,-7091294343972981023,"[152.4375 256.5    364.25   373.1875 442.875  171.8125 188.875  275.1875
 413.5    581.9375 286.6875 343.75   302.     354.     378.1875 404.625
 438.625  757.4375 557.5    315.      89.25   517.625  483.3125 224.5625
 378.9375 326.4375 383.6875 464.0625 307.875  404.125  417.75   354.8125
 201.5    365.25   571.0625 478.875 ]",586,[0.30582338 0.55851132],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743924333.2431288,588,1,0.5585113167762756,0,-7091294343972981023,"[120.75   268.0625 359.625  378.1875 418.75   178.125  193.375  268.1875
 423.625  582.75   290.625  345.75   297.9375 428.5    375.5    410.5
 387.375  798.5625 531.6875 318.75    97.375  525.75   479.9375 242.6875
 383.3125 324.8125 373.0625 458.0625 314.75   379.6875 413.4375 354.5625
 201.125  370.375  576.75   477.0625]",587,[0.3092956  0.56221718],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743924633.356866,589,1,0.5622171759605408,0,-7091294343972981023,"[139.5625 406.3125 361.125  355.125  433.8125 169.6875 198.9375 271.375
 417.1875 583.875  288.4375 339.875  303.9375 356.     372.75   402.875
 452.875  770.5625 596.375  310.9375  86.25   534.6875 480.5    163.
 386.     325.     385.25   470.4375 311.1875 405.4375 411.25   349.75
 200.     358.8125 573.125  487.    ]",588,[0.31276782 0.59196818],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743924933.2609243,590,1,0.5919681787490845,0,-7091294343972981023,"[149.3125 263.0625 364.875  511.5625 307.0625 174.625  183.3125 273.
 429.125  581.25   254.25   348.     299.0625 297.5    373.875  407.5
 465.0625 767.6875 601.875  319.3125  89.875  525.9375 478.75   204.375
 416.9375 331.1875 373.375  466.5    297.125  374.5    407.625  344.625
 202.6875 375.375  559.5    464.375 ]",589,[0.31624004 0.53594017],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743925233.138253,591,1,0.5359401702880859,0,-7091294343972981023,"[151.8125 384.875  361.9375 507.625  312.4375 168.4375 181.125  261.125
 427.1875 578.3125 241.375  337.9375 297.5625 344.25   369.     399.5625
 438.3125 727.6875 619.9375 314.875   98.4375 538.375  476.75   235.625
 418.125  330.625  373.     462.4375 315.125  360.6875 416.625  347.625
 202.     364.1875 549.875  481.1875]",590,[0.31971226 0.57649475],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743925533.3883445,592,1,0.5764947533607483,0,-7091294343972981023,"[145.875  552.5    354.0625 381.8125 459.25   172.125  193.75   273.25
 442.6875 587.1875 242.25   347.875  310.3125 354.875  382.625  409.125
 467.75   735.8125 630.375  310.5625  92.3125 546.125  469.375  183.4375
 398.6875 332.25   373.375  468.1875 306.1875 367.25   402.5    345.3125
 200.1875 365.8125 559.25   475.5   ]",591,[0.32318449 0.63496178],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743925833.3897378,593,1,0.6349617838859558,0,-7091294343972981023,"[141.1875 550.9375 347.9375 376.     453.5625 173.8125 185.125  270.1875
 426.125  570.9375 243.5    348.0625 294.75   290.     376.6875 412.375
 460.9375 757.5    617.75   296.1875  87.625  541.9375 479.5    192.3125
 391.1875 333.375  374.3125 468.8125 330.     406.9375 406.     344.625
 200.25   362.25   567.75   474.3125]",592,[0.32665671 0.61238337],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743926133.198758,594,1,0.6123833656311035,0,-7091294343972981023,"[160.4375 428.5    355.6875 379.4375 457.125  171.875  191.4375 264.25
 423.6875 578.0625 241.0625 341.75   301.3125 289.25   368.5625 400.3125
 488.25   794.625  612.875  312.4375  87.875  535.0625 477.9375 189.4375
 390.8125 340.125  378.5625 469.1875 311.1875 373.     414.6875 354.1875
 203.1875 373.5    566.6875 491.4375]",593,[0.33012893 0.58523333],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743926433.2770872,595,1,0.5852333307266235,0,-7091294343972981023,"[168.0625 463.875  361.25     5.375  789.8125 170.125  189.     267.1875
 442.5625 576.375  236.9375 351.875  299.25   277.75   374.875  399.625
 387.25   860.5625 544.875  323.1875  90.75   539.1875 465.875  191.5625
 385.875  325.8125 373.4375 475.     309.3125 417.5    414.25   361.5625
 199.5625 367.1875 582.0625 430.75  ]",594,[0.33360115 0.53499478],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743926733.1757607,596,1,0.5349947810173035,0,-7091294343972981023,"[161.5    587.9375 357.8125 358.     424.625  169.125  197.     268.8125
 432.625  578.25   247.9375 350.875  303.875  288.375  381.     403.6875
 463.6875 761.0625 537.6875 326.      83.6875 521.6875 483.     188.0625
 390.1875 320.3125 374.6875 471.     306.0625 373.375  415.4375 373.25
 200.5    370.625  573.25   421.75  ]",595,[0.33707338 0.58765322],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743927033.2378852,597,1,0.5876532196998596,0,-7091294343972981023,"[166.3125 425.3125 363.4375 498.125  300.25   174.0625 207.1875 273.5
 429.125  576.     247.8125 344.25   307.3125 279.6875 400.875  406.8125
 462.625  792.3125 639.375  316.125   91.9375 517.4375 487.5    189.3125
 376.9375 335.5    384.5    476.1875 302.8125 370.3125 423.375  373.
 202.25   367.6875 570.625  423.0625]",596,[0.3405456 0.5706172],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743927332.9976933,598,1,0.5706171989440918,0,-7091294343972981023,"[159.6875 396.625  359.5625 484.375  367.9375 176.75   210.6875 267.875
 418.625  572.9375 244.625  344.8125 309.5625 285.0625 402.75   407.6875
 464.8125 771.5    597.375  310.9375  85.9375 513.8125 484.625  195.5
 384.625  323.0625 388.625  469.125  315.375  408.125  423.0625 377.8125
 201.5625 378.     575.9375 417.375 ]",597,[0.34401782 0.58673829],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743927633.3365376,599,1,0.5867382884025574,0,-7091294343972981023,"[176.     413.4375 363.5    483.     392.0625 173.625  212.     274.
 432.5625 584.5625 252.6875 346.25   305.5625 372.75   396.0625 420.9375
 465.625  760.5625 590.8125 314.0625  92.0625 522.75   482.9375 187.625
 341.3125 327.     381.125  465.5625 330.5    385.9375 422.25   369.0625
 200.1875 366.8125 585.9375 478.875 ]",598,[0.34749004 0.6298449 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743927933.0353577,600,0,0.6298449039459229,0,-7091294343972981023,"[161.9375 474.25   365.375  519.3125 371.0625 175.1875 211.3125 269.8125
 449.25   591.125  249.5    351.4375 307.     315.375  406.875  412.0625
 472.75   788.5    583.9375 325.3125  90.75   517.5    474.5625 230.8125
 366.0625 314.3125 372.1875 468.     331.4375 374.125  416.375  366.0625
 197.9375 376.8125 559.25   473.8125]",599,[0.35096226 0.64661527],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743928232.8988707,601,1,0.6466152667999268,0,-7091294343972981023,"[ 86.125  167.75   325.     527.5625 264.875  212.     177.25   242.25
 411.1875 557.1875 233.875  370.4375 277.375  372.0625 406.0625 412.9375
 406.5    901.75   484.375  309.6875 100.     535.0625 516.8125 212.5
 284.8125 345.9375 389.125  448.1875 277.5625 367.25   418.375  352.125
 200.5    374.     537.     376.5625]",600,[0.35443449 0.43170682],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743928532.885786,602,1,0.43170681595802307,0,-7091294343972981023,"[121.8125 386.0625 355.8125 466.0625 392.125  172.875  211.9375 261.8125
 436.5    577.3125 255.25   345.125  296.5625 373.5625 372.3125 412.875
 407.25   897.75   551.8125 315.875   80.8125 522.4375 483.25   208.9375
 369.25   324.75   381.4375 468.8125 296.3125 382.6875 417.125  355.5625
 198.5    369.     565.9375 484.4375]",601,[0.35790671 0.58449662],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743928832.9062982,603,1,0.5844966173171997,0,-7091294343972981023,"[147.     268.875  362.3125 481.9375 400.5625 176.9375 198.9375 269.5625
 443.25   577.875  259.75   345.5    299.25   375.875  376.5    410.625
 401.5625 903.625  597.4375 316.375   83.4375 529.5625 512.1875 212.3125
 368.1875 316.1875 370.3125 471.125  337.     404.8125 423.3125 353.0625
 194.5    368.6875 579.25   472.4375]",602,[0.36137893 0.58351839],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743929132.9225435,604,1,0.583518385887146,0,-7091294343972981023,"[124.3125 258.5625 359.0625 369.625  403.0625 170.6875 194.75   268.5
 444.1875 584.25   253.375  346.5625 298.6875 375.8125 379.875  410.
 454.625  831.9375 587.     325.125   90.625  541.     479.5625 216.5625
 381.3125 321.9375 377.6875 467.25   319.6875 407.8125 419.25   349.75
 196.625  365.125  578.8125 470.9375]",603,[0.36485115 0.55880511],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743929433.2108254,605,1,0.5588051080703735,0,-7091294343972981023,"[154.625  392.4375 364.5625 492.125  271.375  167.9375 194.3125 272.5
 436.0625 580.4375 252.1875 344.4375 301.375  379.6875 375.5625 405.5
 461.625  791.     581.6875 324.6875  84.6875 536.1875 486.125  181.375
 383.     330.3125 375.4375 500.3125 312.1875 372.125  423.     347.75
 203.9375 369.1875 575.5625 466.0625]",604,[0.36832338 0.59015572],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743929732.9932575,606,1,0.5901557207107544,0,-7091294343972981023,"[132.0625 395.4375 363.     380.6875 493.0625 169.4375 190.5625 271.25
 438.75   586.625  252.6875 343.6875 305.625  365.625  382.875  404.4375
 461.5    760.625  592.125  327.9375  88.1875 524.8125 474.     205.1875
 374.875  327.25   372.5625 468.25   321.     405.625  411.875  344.625
 195.75   364.     588.8125 469.    ]",605,[0.3717956  0.60958552],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743930032.9997156,607,1,0.6095855236053467,0,-7091294343972981023,"[145.8125 550.0625 358.     676.1875 213.625  170.125  192.6875 269.75
 427.4375 577.75   253.8125 344.5    304.8125 436.75   368.75   407.25
 392.     833.125  595.9375 322.375   85.8125 538.5625 469.5    201.25
 374.125  318.375  372.5625 467.125  320.5    400.5    423.75   356.4375
 193.375  366.4375 589.25   478.25  ]",606,[0.37526782 0.62621796],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743930333.2048726,608,0,0.6262179613113403,0,-7091294343972981023,"[150.1875 606.125  363.0625 379.4375 432.8125 170.5    184.3125 273.1875
 425.25   578.3125 247.875  344.25   306.4375 359.5    381.25   404.3125
 448.375  766.5625 609.1875 325.4375  97.5625 520.4375 472.25   195.375
 376.875  316.1875 373.5    463.375  305.8125 358.5625 423.9375 353.
 190.8125 357.25   575.75   484.4375]",607,[0.37874004 0.61231852],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743930633.3289065,609,1,0.6123185157775879,0,-7091294343972981023,"[ 94.75   316.     324.3125 500.5625 275.375  201.125  171.25   240.1875
 399.5625 545.6875 250.625  366.     286.75   278.25   351.25   395.125
 463.6875 725.1875 562.4375 311.6875  82.75   514.625  480.     217.75
 245.25   334.3125 374.3125 361.4375 268.25   347.4375 409.6875 365.8125
 213.5625 397.5    533.1875 377.625 ]",608,[0.38221226 0.38659438],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743930933.3538473,610,1,0.38659438490867615,0,-7091294343972981023,"[142.5    598.9375 361.0625 478.0625 320.6875 170.9375 188.9375 271.8125
 404.4375 580.125  255.     354.0625 336.1875 278.1875 387.375  409.875
 455.375  772.     577.125  323.0625  90.75   531.9375 502.375  194.625
 389.     340.75   368.6875 467.5    312.125  408.     430.     368.75
 202.375  383.125  567.9375 419.125 ]",609,[0.38568449 0.63085586],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743931233.163382,611,1,0.6308558583259583,0,-7091294343972981023,"[140.75   456.     360.9375 486.375  314.0625 168.     186.9375 262.875
 426.1875 570.125  250.5625 356.5625 341.4375 285.375  362.6875 406.375
 444.625  766.5625 590.5    325.125   82.3125 536.5    495.1875 200.0625
 350.625  341.6875 373.5    474.6875 308.1875 412.6875 434.9375 370.75
 203.875  373.5    571.4375 411.625 ]",610,[0.38915671 0.58790392],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743931533.0878863,612,1,0.5879039168357849,0,-7091294343972981023,"[129.4375 494.4375 358.4375 352.25   455.0625 173.625  184.75   266.1875
 429.5625 570.     252.375  369.25   345.4375 355.0625 387.8125 403.
 448.6875 791.0625 597.75   324.375   83.25   532.125  481.625  204.625
 343.9375 307.125  375.625  464.0625 312.75   405.1875 443.25   368.75
 202.5625 369.1875 565.4375 423.8125]",611,[0.39262893 0.61783957],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743931832.9877539,613,1,0.6178395748138428,0,-7091294343972981023,"[168.9375 584.     363.8125 341.6875 456.6875 176.     194.5625 273.
 435.375  571.     248.4375 334.3125 302.8125 357.6875 385.0625 393.125
 437.9375 784.8125 580.5625 328.4375  89.     534.3125 481.0625 181.625
 355.125  327.     380.     474.0625 313.5625 363.75   455.375  361.75
 201.125  366.75   572.8125 421.4375]",612,[0.39610115 0.61263907],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743932132.9519408,614,1,0.6126390695571899,0,-7091294343972981023,"[128.25   408.375  359.5625   3.6875 816.75   170.4375 208.5625 263.5
 443.9375 572.5    254.25   336.875  298.1875 411.9375 388.625  402.625
 439.9375 754.9375 529.5625 326.8125  84.125  532.75   478.3125 183.875
 366.6875 321.6875 372.9375 471.75   343.5625 363.3125 451.875  351.4375
 198.1875 363.25   553.25   468.25  ]",613,[0.39957338 0.57956839],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743932433.1909091,615,1,0.5795683860778809,0,-7091294343972981023,"[133.25   264.375  363.3125 365.4375 437.5625 170.75   221.125  266.4375
 467.3125 577.0625 255.375  344.3125 302.3125 403.     390.     399.375
 478.75   772.5625 583.5625 329.8125  89.9375 531.125  478.5    188.8125
 372.     333.625  375.875  471.125  334.0625 370.5625 447.8125 354.75
 199.4375 360.125  566.5625 471.625 ]",614,[0.4030456  0.59288394],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743932733.347355,616,1,0.5928839445114136,0,-7091294343972981023,"[153.875  531.5    352.125  504.5625 288.125  167.4375 211.625  263.5625
 439.5625 563.5625 245.6875 330.0625 296.875  348.5625 380.5625 387.1875
 464.625  766.25   584.5625 321.625   89.8125 526.5    466.75   178.
 372.0625 331.0625 367.3125 469.75   312.5    352.1875 432.9375 343.75
 199.5    367.5    561.125  472.1875]",615,[0.40651782 0.59022218],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
